time_captured,04_out_raw_accX
1970-01-01 00:00:00.000000639,1342.976
1970-01-01 00:00:00.000000640,-769.454
1970-01-01 00:00:00.000000641,-909.51
1970-01-01 00:00:00.000000642,-577.06
1970-01-01 00:00:00.000000643,-451.644
1970-01-01 00:00:00.000000644,-761.036
1970-01-01 00:00:00.000000645,-387.96
1970-01-01 00:00:00.000000646,482.388
1970-01-01 00:00:00.000000647,1147.898
1970-01-01 00:00:00.000000648,1018.09
1970-01-01 00:00:00.000000649,-25.742
1970-01-01 00:00:00.000000650,-891.332
1970-01-01 00:00:00.000000651,-165.432
1970-01-01 00:00:00.000000652,-373.93
1970-01-01 00:00:00.000000653,-373.93
1970-01-01 00:00:00.000000654,-89.06
1970-01-01 00:00:00.000000655,479.46
1970-01-01 00:00:00.000000656,1018.09
1970-01-01 00:00:00.000000657,1266.97
1970-01-01 00:00:00.000000658,3.294
1970-01-01 00:00:00.000000659,-1026.508
1970-01-01 00:00:00.000000660,-480.802
1970-01-01 00:00:00.000000661,-536.678
1970-01-01 00:00:00.000000662,-879.986
1970-01-01 00:00:00.000000663,-447.74
1970-01-01 00:00:00.000000664,-190.93
1970-01-01 00:00:00.000000665,845.338
1970-01-01 00:00:00.000000666,1118.984
1970-01-01 00:00:00.000000667,621.102
1970-01-01 00:00:00.000000668,-888.648
1970-01-01 00:00:00.000000669,-295.362
1970-01-01 00:00:00.000000670,-201.056
1970-01-01 00:00:00.000000671,-400.892
1970-01-01 00:00:00.000000672,-261.934
1970-01-01 00:00:00.000000673,20.374
1970-01-01 00:00:00.000000674,769.576
1970-01-01 00:00:00.000000675,1388.97
1970-01-01 00:00:00.000000676,834.48
1970-01-01 00:00:00.000000677,-389.058
1970-01-01 00:00:00.000000678,-454.206
1970-01-01 00:00:00.000000679,-778.116
1970-01-01 00:00:00.000000680,-859.734
1970-01-01 00:00:00.000000681,-859.734
1970-01-01 00:00:00.000000682,59.902
1970-01-01 00:00:00.000000683,1070.306
1970-01-01 00:00:00.000000684,1116.544
1970-01-01 00:00:00.000000685,92.842
1970-01-01 00:00:00.000000686,-673.684
1970-01-01 00:00:00.000000687,-460.306
1970-01-01 00:00:00.000000688,30.134
1970-01-01 00:00:00.000000689,-434.93
1970-01-01 00:00:00.000000690,-239.73
1970-01-01 00:00:00.000000691,-12.078
1970-01-01 00:00:00.000000692,381.25
1970-01-01 00:00:00.000000693,698.45
1970-01-01 00:00:00.000000694,1205.726
1970-01-01 00:00:00.000000695,330.742
1970-01-01 00:00:00.000000696,-653.432
1970-01-01 00:00:00.000000697,-668.072
1970-01-01 00:00:00.000000698,-497.516
1970-01-01 00:00:00.000000699,-774.578
1970-01-01 00:00:00.000000700,-774.578
1970-01-01 00:00:00.000000701,546.194
1970-01-01 00:00:00.000000702,1124.23
1970-01-01 00:00:00.000000703,892.552
1970-01-01 00:00:00.000000704,-154.33
1970-01-01 00:00:00.000000705,-845.704
1970-01-01 00:00:00.000000706,-601.826
1970-01-01 00:00:00.000000707,0.244
1970-01-01 00:00:00.000000708,-387.594
1970-01-01 00:00:00.000000709,-320.616
1970-01-01 00:00:00.000000710,-104.066
1970-01-01 00:00:00.000000711,569.008
1970-01-01 00:00:00.000000712,882.67
1970-01-01 00:00:00.000000713,1318.576
1970-01-01 00:00:00.000000714,-1135.698
1970-01-01 00:00:00.000000715,-654.896
1970-01-01 00:00:00.000000716,-507.642
1970-01-01 00:00:00.000000717,-688.446
1970-01-01 00:00:00.000000718,-619.15
1970-01-01 00:00:00.000000719,-196.664
1970-01-01 00:00:00.000000720,722.728
1970-01-01 00:00:00.000000721,1139.48
1970-01-01 00:00:00.000000722,826.428
1970-01-01 00:00:00.000000723,-115.29
1970-01-01 00:00:00.000000724,-568.032
1970-01-01 00:00:00.000000725,-228.14
1970-01-01 00:00:00.000000726,-213.988
1970-01-01 00:00:00.000000727,45.628
1970-01-01 00:00:00.000000728,-79.3
1970-01-01 00:00:00.000000729,583.526
1970-01-01 00:00:00.000000730,1225.246
1970-01-01 00:00:00.000000731,1047.492
1970-01-01 00:00:00.000000732,-80.276
1970-01-01 00:00:00.000000733,-933.422
1970-01-01 00:00:00.000000734,-501.298
1970-01-01 00:00:00.000000735,-630.13
1970-01-01 00:00:00.000000736,-885.842
1970-01-01 00:00:00.000000737,-73.932
1970-01-01 00:00:00.000000738,-77.104
1970-01-01 00:00:00.000000739,770.186
1970-01-01 00:00:00.000000740,1273.558
1970-01-01 00:00:00.000000741,-503.372
1970-01-01 00:00:00.000000742,-282.918
1970-01-01 00:00:00.000000743,-415.41
1970-01-01 00:00:00.000000744,-345.87
1970-01-01 00:00:00.000000745,-223.138
1970-01-01 00:00:00.000000746,-231.434
1970-01-01 00:00:00.000000747,139.202
1970-01-01 00:00:00.000000748,851.804
1970-01-01 00:00:00.000000749,1312.476
1970-01-01 00:00:00.000000750,557.784
1970-01-01 00:00:00.000000751,-500.932
1970-01-01 00:00:00.000000752,-488.854
1970-01-01 00:00:00.000000753,-746.274
1970-01-01 00:00:00.000000754,-850.096
1970-01-01 00:00:00.000000755,-406.26
1970-01-01 00:00:00.000000756,87.23
1970-01-01 00:00:00.000000757,87.23
1970-01-01 00:00:00.000000758,1136.918
1970-01-01 00:00:00.000000759,1162.904
1970-01-01 00:00:00.000000760,-681.614
1970-01-01 00:00:00.000000761,-488.61
1970-01-01 00:00:00.000000762,-392.962
1970-01-01 00:00:00.000000763,-91.134
1970-01-01 00:00:00.000000764,-213.378
1970-01-01 00:00:00.000000765,-121.146
1970-01-01 00:00:00.000000766,140.666
1970-01-01 00:00:00.000000767,995.154
1970-01-01 00:00:00.000000768,1286.978
1970-01-01 00:00:00.000000769,283.65
1970-01-01 00:00:00.000000770,-709.186
1970-01-01 00:00:00.000000771,-597.922
1970-01-01 00:00:00.000000772,-656.238
1970-01-01 00:00:00.000000773,-812.032
1970-01-01 00:00:00.000000774,-329.644
1970-01-01 00:00:00.000000775,508.862
1970-01-01 00:00:00.000000776,1139.968
1970-01-01 00:00:00.000000777,877.668
1970-01-01 00:00:00.000000778,-167.262
1970-01-01 00:00:00.000000779,-874.008
1970-01-01 00:00:00.000000780,-531.432
1970-01-01 00:00:00.000000781,-149.084
1970-01-01 00:00:00.000000782,-244.366
1970-01-01 00:00:00.000000783,-26.474
1970-01-01 00:00:00.000000784,593.774
1970-01-01 00:00:00.000000785,593.774
1970-01-01 00:00:00.000000786,1144.116
1970-01-01 00:00:00.000000787,81.374
1970-01-01 00:00:00.000000788,-995.642
1970-01-01 00:00:00.000000789,-468.724
1970-01-01 00:00:00.000000790,-599.874
1970-01-01 00:00:00.000000791,-702.354
1970-01-01 00:00:00.000000792,-591.7
1970-01-01 00:00:00.000000793,-235.216
1970-01-01 00:00:00.000000794,699.914
1970-01-01 00:00:00.000000795,1122.4
1970-01-01 00:00:00.000000796,686.128
1970-01-01 00:00:00.000000797,-413.458
1970-01-01 00:00:00.000000798,-468.48
1970-01-01 00:00:00.000000799,-237.534
1970-01-01 00:00:00.000000800,-268.766
1970-01-01 00:00:00.000000801,-274.012
1970-01-01 00:00:00.000000802,99.186
1970-01-01 00:00:00.000000803,739.076
1970-01-01 00:00:00.000000804,1317.234
1970-01-01 00:00:00.000000805,895.358
1970-01-01 00:00:00.000000806,-212.646
1970-01-01 00:00:00.000000807,-840.58
1970-01-01 00:00:00.000000808,-511.668
1970-01-01 00:00:00.000000809,-638.426
1970-01-01 00:00:00.000000810,-768.6
1970-01-01 00:00:00.000000811,79.3
1970-01-01 00:00:00.000000812,970.144
1970-01-01 00:00:00.000000813,970.144
1970-01-01 00:00:00.000000814,1167.296
1970-01-01 00:00:00.000000815,168.848
1970-01-01 00:00:00.000000816,-327.814
1970-01-01 00:00:00.000000817,-114.314
1970-01-01 00:00:00.000000818,-506.178
1970-01-01 00:00:00.000000819,-211.548
1970-01-01 00:00:00.000000820,-53.68
1970-01-01 00:00:00.000000821,448.35
1970-01-01 00:00:00.000000822,948.062
1970-01-01 00:00:00.000000823,1139.48
1970-01-01 00:00:00.000000824,271.328
1970-01-01 00:00:00.000000825,-511.79
1970-01-01 00:00:00.000000826,-532.286
1970-01-01 00:00:00.000000827,-592.31
1970-01-01 00:00:00.000000828,-798.734
1970-01-01 00:00:00.000000829,-372.832
1970-01-01 00:00:00.000000830,528.382
1970-01-01 00:00:00.000000831,1075.43
1970-01-01 00:00:00.000000832,825.574
1970-01-01 00:00:00.000000833,-165.554
1970-01-01 00:00:00.000000834,-792.878
1970-01-01 00:00:00.000000835,-454.938
1970-01-01 00:00:00.000000836,-101.87
1970-01-01 00:00:00.000000837,-423.096
1970-01-01 00:00:00.000000838,-324.276
1970-01-01 00:00:00.000000839,532.896
1970-01-01 00:00:00.000000840,867.42
1970-01-01 00:00:00.000000841,1304.668
1970-01-01 00:00:00.000000842,307.44
1970-01-01 00:00:00.000000843,-958.92
1970-01-01 00:00:00.000000844,-785.558
1970-01-01 00:00:00.000000845,-721.63
1970-01-01 00:00:00.000000846,-721.752
1970-01-01 00:00:00.000000847,-657.458
1970-01-01 00:00:00.000000848,-224.358
1970-01-01 00:00:00.000000849,987.224
1970-01-01 00:00:00.000000850,814.96
1970-01-01 00:00:00.000000851,814.96
1970-01-01 00:00:00.000000852,-825.94
1970-01-01 00:00:00.000000853,-533.872
1970-01-01 00:00:00.000000854,-231.922
1970-01-01 00:00:00.000000855,-230.58
1970-01-01 00:00:00.000000856,-199.47
1970-01-01 00:00:00.000000857,1.342
1970-01-01 00:00:00.000000858,489.83
1970-01-01 00:00:00.000000859,1026.264
1970-01-01 00:00:00.000000860,1200.846
1970-01-01 00:00:00.000000861,8.052
1970-01-01 00:00:00.000000862,-974.902
1970-01-01 00:00:00.000000863,-647.576
1970-01-01 00:00:00.000000864,-683.322
1970-01-01 00:00:00.000000865,-729.804
1970-01-01 00:00:00.000000866,-51.85
1970-01-01 00:00:00.000000867,704.916
1970-01-01 00:00:00.000000868,1199.87
1970-01-01 00:00:00.000000869,517.646
1970-01-01 00:00:00.000000870,-463.722
1970-01-01 00:00:00.000000871,-249.856
1970-01-01 00:00:00.000000872,-413.214
1970-01-01 00:00:00.000000873,-301.096
1970-01-01 00:00:00.000000874,-226.188
1970-01-01 00:00:00.000000875,-48.434
1970-01-01 00:00:00.000000876,15.006
1970-01-01 00:00:00.000000877,933.056
1970-01-01 00:00:00.000000878,1295.396
1970-01-01 00:00:00.000000879,728.828
1970-01-01 00:00:00.000000880,-481.412
1970-01-01 00:00:00.000000881,-740.418
1970-01-01 00:00:00.000000882,-808.006
1970-01-01 00:00:00.000000883,-657.336
1970-01-01 00:00:00.000000884,-400.77
1970-01-01 00:00:00.000000885,-25.376
1970-01-01 00:00:00.000000886,1031.51
1970-01-01 00:00:00.000000887,1208.288
1970-01-01 00:00:00.000000888,62.22
1970-01-01 00:00:00.000000889,-666.12
1970-01-01 00:00:00.000000890,-653.066
1970-01-01 00:00:00.000000891,-61.244
1970-01-01 00:00:00.000000892,-255.59
1970-01-01 00:00:00.000000893,-279.38
1970-01-01 00:00:00.000000894,-115.412
1970-01-01 00:00:00.000000895,1058.838
1970-01-01 00:00:00.000000896,1262.7
1970-01-01 00:00:00.000000897,216.428
1970-01-01 00:00:00.000000898,-485.804
1970-01-01 00:00:00.000000899,-660.142
1970-01-01 00:00:00.000000900,-790.438
1970-01-01 00:00:00.000000901,-693.936
1970-01-01 00:00:00.000000902,-880.474
1970-01-01 00:00:00.000000903,-239.12
1970-01-01 00:00:00.000000904,627.568
1970-01-01 00:00:00.000000905,1160.464
1970-01-01 00:00:00.000000906,-179.828
1970-01-01 00:00:00.000000907,-179.828
1970-01-01 00:00:00.000000908,-824.598
1970-01-01 00:00:00.000000909,-122.122
1970-01-01 00:00:00.000000910,-247.416
1970-01-01 00:00:00.000000911,-177.388
1970-01-01 00:00:00.000000912,19.398
1970-01-01 00:00:00.000000913,605.364
1970-01-01 00:00:00.000000914,1184.498
1970-01-01 00:00:00.000000915,1230.858
1970-01-01 00:00:00.000000916,140.91
1970-01-01 00:00:00.000000917,-999.912
1970-01-01 00:00:00.000000918,-624.152
1970-01-01 00:00:00.000000919,-572.18
1970-01-01 00:00:00.000000920,-588.406
1970-01-01 00:00:00.000000921,-748.226
1970-01-01 00:00:00.000000922,743.834
1970-01-01 00:00:00.000000923,1193.648
1970-01-01 00:00:00.000000924,762.012
1970-01-01 00:00:00.000000925,-489.708
1970-01-01 00:00:00.000000926,-489.586
1970-01-01 00:00:00.000000927,-528.87
1970-01-01 00:00:00.000000928,-249.49
1970-01-01 00:00:00.000000929,-331.108
1970-01-01 00:00:00.000000930,-134.078
1970-01-01 00:00:00.000000931,100.284
1970-01-01 00:00:00.000000932,566.934
1970-01-01 00:00:00.000000933,1318.942
1970-01-01 00:00:00.000000934,-255.834
1970-01-01 00:00:00.000000935,-880.474
1970-01-01 00:00:00.000000936,-894.87
1970-01-01 00:00:00.000000937,-510.448
1970-01-01 00:00:00.000000938,-717.848
1970-01-01 00:00:00.000000939,-511.912
1970-01-01 00:00:00.000000940,130.784
1970-01-01 00:00:00.000000941,914.024
1970-01-01 00:00:00.000000942,1155.218
1970-01-01 00:00:00.000000943,63.318
1970-01-01 00:00:00.000000944,-606.34
1970-01-01 00:00:00.000000945,-407.114
1970-01-01 00:00:00.000000946,-13.664
1970-01-01 00:00:00.000000947,-398.94
1970-01-01 00:00:00.000000948,-203.618
1970-01-01 00:00:00.000000949,374.906
1970-01-01 00:00:00.000000950,879.62
1970-01-01 00:00:00.000000951,1258.796
1970-01-01 00:00:00.000000952,353.8
1970-01-01 00:00:00.000000953,-419.558
1970-01-01 00:00:00.000000954,-596.458
1970-01-01 00:00:00.000000955,-704.306
1970-01-01 00:00:00.000000956,-617.808
1970-01-01 00:00:00.000000957,-875.594
1970-01-01 00:00:00.000000958,-403.088
1970-01-01 00:00:00.000000959,500.444
1970-01-01 00:00:00.000000960,1003.816
1970-01-01 00:00:00.000000961,933.91
1970-01-01 00:00:00.000000962,-255.346
1970-01-01 00:00:00.000000963,-721.874
1970-01-01 00:00:00.000000964,-721.874
1970-01-01 00:00:00.000000965,-73.932
1970-01-01 00:00:00.000000966,-388.326
1970-01-01 00:00:00.000000967,-84.79
1970-01-01 00:00:00.000000968,499.956
1970-01-01 00:00:00.000000969,871.934
1970-01-01 00:00:00.000000970,1333.948
1970-01-01 00:00:00.000000971,238.022
1970-01-01 00:00:00.000000972,-930.738
1970-01-01 00:00:00.000000973,-756.034
1970-01-01 00:00:00.000000974,-808.25
1970-01-01 00:00:00.000000975,-838.872
1970-01-01 00:00:00.000000976,-896.334
1970-01-01 00:00:00.000000977,733.22
1970-01-01 00:00:00.000000978,1033.584
1970-01-01 00:00:00.000000979,794.83
1970-01-01 00:00:00.000000980,-123.098
1970-01-01 00:00:00.000000981,-866.322
1970-01-01 00:00:00.000000982,-366.976
1970-01-01 00:00:00.000000983,-225.212
1970-01-01 00:00:00.000000984,-236.558
1970-01-01 00:00:00.000000985,-86.01
1970-01-01 00:00:00.000000986,87.474
1970-01-01 00:00:00.000000987,572.18
1970-01-01 00:00:00.000000988,1010.77
1970-01-01 00:00:00.000000989,1183.4
1970-01-01 00:00:00.000000990,-1114.226
1970-01-01 00:00:00.000000991,-649.04
1970-01-01 00:00:00.000000992,-649.04
1970-01-01 00:00:00.000000993,-633.668
1970-01-01 00:00:00.000000994,-734.44
1970-01-01 00:00:00.000000995,-101.504
1970-01-01 00:00:00.000000996,798.124
1970-01-01 00:00:00.000000997,1191.94
1970-01-01 00:00:00.000000998,542.046
1970-01-01 00:00:00.000000999,-449.204
1970-01-01 00:00:00.000001000,-488.122
1970-01-01 00:00:00.000001001,-483.974
1970-01-01 00:00:00.000001002,-285.968
1970-01-01 00:00:00.000001003,-370.758
1970-01-01 00:00:00.000001004,-43.188
1970-01-01 00:00:00.000001005,45.628
1970-01-01 00:00:00.000001006,620.126
1970-01-01 00:00:00.000001007,1090.314
1970-01-01 00:00:00.000001008,803.614
1970-01-01 00:00:00.000001009,-834.846
1970-01-01 00:00:00.000001010,-556.198
1970-01-01 00:00:00.000001011,-556.198
1970-01-01 00:00:00.000001012,-686.372
1970-01-01 00:00:00.000001013,-501.298
1970-01-01 00:00:00.000001014,24.888
1970-01-01 00:00:00.000001015,1051.396
1970-01-01 00:00:00.000001016,1228.54
1970-01-01 00:00:00.000001017,40.016
1970-01-01 00:00:00.000001018,-572.79
1970-01-01 00:00:00.000001019,-730.292
1970-01-01 00:00:00.000001020,-25.864
1970-01-01 00:00:00.000001021,-238.388
1970-01-01 00:00:00.000001022,-271.084
1970-01-01 00:00:00.000001023,-17.324
1970-01-01 00:00:00.000001024,192.516
1970-01-01 00:00:00.000001025,823.134
1970-01-01 00:00:00.000001026,434.442
1970-01-01 00:00:00.000001027,-432.002
1970-01-01 00:00:00.000001028,-666.852
1970-01-01 00:00:00.000001029,-728.95
1970-01-01 00:00:00.000001030,-524.6
1970-01-01 00:00:00.000001031,-893.406
1970-01-01 00:00:00.000001032,-452.132
1970-01-01 00:00:00.000001033,470.92
1970-01-01 00:00:00.000001034,1064.816
1970-01-01 00:00:00.000001035,814.472
1970-01-01 00:00:00.000001036,-198.25
1970-01-01 00:00:00.000001037,-640.256
1970-01-01 00:00:00.000001038,-597.922
1970-01-01 00:00:00.000001039,-99.552
1970-01-01 00:00:00.000001040,-105.286
1970-01-01 00:00:00.000001041,-23.18
1970-01-01 00:00:00.000001042,111.142
1970-01-01 00:00:00.000001043,549.732
1970-01-01 00:00:00.000001044,1076.772
1970-01-01 00:00:00.000001045,169.824
1970-01-01 00:00:00.000001046,-1069.208
1970-01-01 00:00:00.000001047,-779.336
1970-01-01 00:00:00.000001048,-632.814
1970-01-01 00:00:00.000001049,-800.808
1970-01-01 00:00:00.000001050,-613.782
1970-01-01 00:00:00.000001051,-227.652
1970-01-01 00:00:00.000001052,711.26
1970-01-01 00:00:00.000001053,1119.838
1970-01-01 00:00:00.000001054,793.366
1970-01-01 00:00:00.000001055,-750.3
1970-01-01 00:00:00.000001056,-692.228
1970-01-01 00:00:00.000001057,-173.728
1970-01-01 00:00:00.000001058,-315.37
1970-01-01 00:00:00.000001059,-106.628
1970-01-01 00:00:00.000001060,63.44
1970-01-01 00:00:00.000001061,586.576
1970-01-01 00:00:00.000001062,1139.724
1970-01-01 00:00:00.000001063,850.706
1970-01-01 00:00:00.000001064,-108.214
1970-01-01 00:00:00.000001065,-1120.204
1970-01-01 00:00:00.000001066,-488.732
1970-01-01 00:00:00.000001067,-695.522
1970-01-01 00:00:00.000001068,-863.638
1970-01-01 00:00:00.000001069,-565.226
1970-01-01 00:00:00.000001070,31.232
1970-01-01 00:00:00.000001071,989.298
1970-01-01 00:00:00.000001072,1160.098
1970-01-01 00:00:00.000001073,-599.752
1970-01-01 00:00:00.000001074,-397.476
1970-01-01 00:00:00.000001075,-194.956
1970-01-01 00:00:00.000001076,-267.424
1970-01-01 00:00:00.000001077,-292.312
1970-01-01 00:00:00.000001078,-131.516
1970-01-01 00:00:00.000001079,338.916
1970-01-01 00:00:00.000001080,784.216
1970-01-01 00:00:00.000001081,1127.524
1970-01-01 00:00:00.000001082,552.172
1970-01-01 00:00:00.000001083,-417.606
1970-01-01 00:00:00.000001084,-537.532
1970-01-01 00:00:00.000001085,-836.798
1970-01-01 00:00:00.000001086,-990.03
1970-01-01 00:00:00.000001087,-990.03
1970-01-01 00:00:00.000001088,372.954
1970-01-01 00:00:00.000001089,963.678
1970-01-01 00:00:00.000001090,1000.766
1970-01-01 00:00:00.000001091,-199.836
1970-01-01 00:00:00.000001092,-636.108
1970-01-01 00:00:00.000001093,-523.624
1970-01-01 00:00:00.000001094,-204.35
1970-01-01 00:00:00.000001095,-240.828
1970-01-01 00:00:00.000001096,-240.828
1970-01-01 00:00:00.000001097,30.378
1970-01-01 00:00:00.000001098,344.65
1970-01-01 00:00:00.000001099,1352.126
1970-01-01 00:00:00.000001100,323.056
1970-01-01 00:00:00.000001101,-579.5
1970-01-01 00:00:00.000001102,-724.314
1970-01-01 00:00:00.000001103,-655.018
1970-01-01 00:00:00.000001104,-707.844
1970-01-01 00:00:00.000001105,-736.514
1970-01-01 00:00:00.000001106,-318.542
1970-01-01 00:00:00.000001107,749.446
1970-01-01 00:00:00.000001108,1095.316
1970-01-01 00:00:00.000001109,705.648
1970-01-01 00:00:00.000001110,-863.516
1970-01-01 00:00:00.000001111,-395.646
1970-01-01 00:00:00.000001112,-125.66
1970-01-01 00:00:00.000001113,-239.364
1970-01-01 00:00:00.000001114,-39.772
1970-01-01 00:00:00.000001115,119.072
1970-01-01 00:00:00.000001116,461.038
1970-01-01 00:00:00.000001117,913.414
1970-01-01 00:00:00.000001118,1307.596
1970-01-01 00:00:00.000001119,121.024
1970-01-01 00:00:00.000001120,-991.982
1970-01-01 00:00:00.000001121,-623.786
1970-01-01 00:00:00.000001122,-628.3
1970-01-01 00:00:00.000001123,-595.726
1970-01-01 00:00:00.000001124,-96.014
1970-01-01 00:00:00.000001125,-116.998
1970-01-01 00:00:00.000001126,779.824
1970-01-01 00:00:00.000001127,989.908
1970-01-01 00:00:00.000001128,-380.518
1970-01-01 00:00:00.000001129,-659.044
1970-01-01 00:00:00.000001130,-445.178
1970-01-01 00:00:00.000001131,-201.666
1970-01-01 00:00:00.000001132,-263.154
1970-01-01 00:00:00.000001133,-56.242
1970-01-01 00:00:00.000001134,21.96
1970-01-01 00:00:00.000001135,600.24
1970-01-01 00:00:00.000001136,1192.428
1970-01-01 00:00:00.000001137,1063.718
1970-01-01 00:00:00.000001138,-328.058
1970-01-01 00:00:00.000001139,-1067.866
1970-01-01 00:00:00.000001140,-636.23
1970-01-01 00:00:00.000001141,-976.122
1970-01-01 00:00:00.000001142,-458.232
1970-01-01 00:00:00.000001143,72.712
1970-01-01 00:00:00.000001144,66.978
1970-01-01 00:00:00.000001145,1420.812
1970-01-01 00:00:00.000001146,283.406
1970-01-01 00:00:00.000001147,-650.992
1970-01-01 00:00:00.000001148,-577.182
1970-01-01 00:00:00.000001149,-198.494
1970-01-01 00:00:00.000001150,-179.95
1970-01-01 00:00:00.000001151,-88.694
1970-01-01 00:00:00.000001152,-141.032
1970-01-01 00:00:00.000001153,266.814
1970-01-01 00:00:00.000001154,1027.728
1970-01-01 00:00:00.000001155,1297.592
1970-01-01 00:00:00.000001156,316.834
1970-01-01 00:00:00.000001157,-793.122
1970-01-01 00:00:00.000001158,-627.69
1970-01-01 00:00:00.000001159,-532.408
1970-01-01 00:00:00.000001160,-691.008
1970-01-01 00:00:00.000001161,-240.706
1970-01-01 00:00:00.000001162,261.69
1970-01-01 00:00:00.000001163,950.746
1970-01-01 00:00:00.000001164,990.64
1970-01-01 00:00:00.000001165,-74.786
1970-01-01 00:00:00.000001166,-717.482
1970-01-01 00:00:00.000001167,-752.496
1970-01-01 00:00:00.000001168,-53.558
1970-01-01 00:00:00.000001169,-55.632
1970-01-01 00:00:00.000001170,36.234
1970-01-01 00:00:00.000001171,526.064
1970-01-01 00:00:00.000001172,526.064
1970-01-01 00:00:00.000001173,1071.648
1970-01-01 00:00:00.000001174,186.66
1970-01-01 00:00:00.000001175,-870.714
1970-01-01 00:00:00.000001176,-1061.4
1970-01-01 00:00:00.000001177,-599.874
1970-01-01 00:00:00.000001178,-741.516
1970-01-01 00:00:00.000001179,-686.25
1970-01-01 00:00:00.000001180,-250.954
1970-01-01 00:00:00.000001181,726.754
1970-01-01 00:00:00.000001182,956.236
1970-01-01 00:00:00.000001183,762.134
1970-01-01 00:00:00.000001184,-231.678
1970-01-01 00:00:00.000001185,-860.71
1970-01-01 00:00:00.000001186,-129.32
1970-01-01 00:00:00.000001187,-421.388
1970-01-01 00:00:00.000001188,-198.372
1970-01-01 00:00:00.000001189,114.68
1970-01-01 00:00:00.000001190,670.878
1970-01-01 00:00:00.000001191,1284.904
1970-01-01 00:00:00.000001192,1031.998
1970-01-01 00:00:00.000001193,-194.346
1970-01-01 00:00:00.000001194,-944.158
1970-01-01 00:00:00.000001195,-599.02
1970-01-01 00:00:00.000001196,-693.448
1970-01-01 00:00:00.000001197,-900.97
1970-01-01 00:00:00.000001198,-133.468
1970-01-01 00:00:00.000001199,893.162
1970-01-01 00:00:00.000001200,893.162
1970-01-01 00:00:00.000001201,1188.89
1970-01-01 00:00:00.000001202,-641.476
1970-01-01 00:00:00.000001203,-549.854
1970-01-01 00:00:00.000001204,-230.824
1970-01-01 00:00:00.000001205,-202.52
1970-01-01 00:00:00.000001206,-371.246
1970-01-01 00:00:00.000001207,-169.702
1970-01-01 00:00:00.000001208,204.106
1970-01-01 00:00:00.000001209,886.818
1970-01-01 00:00:00.000001210,1257.82
1970-01-01 00:00:00.000001211,607.926
1970-01-01 00:00:00.000001212,-496.052
1970-01-01 00:00:00.000001213,-487.024
1970-01-01 00:00:00.000001214,-865.102
1970-01-01 00:00:00.000001215,-771.65
1970-01-01 00:00:00.000001216,-590.602
1970-01-01 00:00:00.000001217,379.786
1970-01-01 00:00:00.000001218,1019.92
1970-01-01 00:00:00.000001219,936.96
1970-01-01 00:00:00.000001220,-167.994
1970-01-01 00:00:00.000001221,-597.8
1970-01-01 00:00:00.000001222,-494.954
1970-01-01 00:00:00.000001223,-50.508
1970-01-01 00:00:00.000001224,-162.016
1970-01-01 00:00:00.000001225,-33.672
1970-01-01 00:00:00.000001226,481.778
1970-01-01 00:00:00.000001227,846.192
1970-01-01 00:00:00.000001228,1283.44
1970-01-01 00:00:00.000001229,352.702
1970-01-01 00:00:00.000001230,-586.82
1970-01-01 00:00:00.000001231,-703.33
1970-01-01 00:00:00.000001232,-695.034
1970-01-01 00:00:00.000001233,-584.258
1970-01-01 00:00:00.000001234,-966.728
1970-01-01 00:00:00.000001235,-348.432
1970-01-01 00:00:00.000001236,751.52
1970-01-01 00:00:00.000001237,1061.888
1970-01-01 00:00:00.000001238,813.008
1970-01-01 00:00:00.000001239,-56.73
1970-01-01 00:00:00.000001240,-722.972
1970-01-01 00:00:00.000001241,-179.95
1970-01-01 00:00:00.000001242,-331.84
1970-01-01 00:00:00.000001243,-190.32
1970-01-01 00:00:00.000001244,71.004
1970-01-01 00:00:00.000001245,564.25
1970-01-01 00:00:00.000001246,828.014
1970-01-01 00:00:00.000001247,1233.542
1970-01-01 00:00:00.000001248,186.782
1970-01-01 00:00:00.000001249,-1005.89
1970-01-01 00:00:00.000001250,-631.228
1970-01-01 00:00:00.000001251,-613.782
1970-01-01 00:00:00.000001252,-708.82
1970-01-01 00:00:00.000001253,-197.64
1970-01-01 00:00:00.000001254,670.024
1970-01-01 00:00:00.000001255,1049.81
1970-01-01 00:00:00.000001256,721.996
1970-01-01 00:00:00.000001257,-233.874
1970-01-01 00:00:00.000001258,-472.628
1970-01-01 00:00:00.000001259,-595.848
1970-01-01 00:00:00.000001260,-261.812
1970-01-01 00:00:00.000001261,-33.062
1970-01-01 00:00:00.000001262,101.748
1970-01-01 00:00:00.000001263,44.774
1970-01-01 00:00:00.000001264,775.798
1970-01-01 00:00:00.000001265,1323.944
1970-01-01 00:00:00.000001266,1036.268
1970-01-01 00:00:00.000001267,-203.618
1970-01-01 00:00:00.000001268,-888.892
1970-01-01 00:00:00.000001269,-725.29
1970-01-01 00:00:00.000001270,-849.242
1970-01-01 00:00:00.000001271,-670.878
1970-01-01 00:00:00.000001272,68.93
1970-01-01 00:00:00.000001273,846.924
1970-01-01 00:00:00.000001274,1354.688
1970-01-01 00:00:00.000001275,127.978
1970-01-01 00:00:00.000001276,-670.024
1970-01-01 00:00:00.000001277,-442.738
1970-01-01 00:00:00.000001278,-232.288
1970-01-01 00:00:00.000001279,-278.282
1970-01-01 00:00:00.000001280,-121.512
1970-01-01 00:00:00.000001281,-183.122
