time_captured,05_unb_hrm_accX
1970-01-01 00:00:00.000000505,-756.104525293759
1970-01-01 00:00:00.000000506,-83.7070776868171
1970-01-01 00:00:00.000000507,1172.42
1970-01-01 00:00:00.000000508,-590.582308032409
1970-01-01 00:00:00.000000509,-634.853395453101
1970-01-01 00:00:00.000000510,-208.742
1970-01-01 00:00:00.000000511,-83.2845839335324
1970-01-01 00:00:00.000000512,370.527004723286
1970-01-01 00:00:00.000000513,1044.17686738387
1970-01-01 00:00:00.000000514,585.405629824774
1970-01-01 00:00:00.000000515,-1152.42749072372
1970-01-01 00:00:00.000000516,-798.727543700712
1970-01-01 00:00:00.000000517,-912.689035263399
1970-01-01 00:00:00.000000518,-473.540307571609
1970-01-01 00:00:00.000000519,721.63
1970-01-01 00:00:00.000000520,-4.32037756288396
1970-01-01 00:00:00.000000521,-780.983194768287
1970-01-01 00:00:00.000000522,-141.032
1970-01-01 00:00:00.000000523,-22.7359275502661
1970-01-01 00:00:00.000000524,315.413356640172
1970-01-01 00:00:00.000000525,803.667259838325
1970-01-01 00:00:00.000000526,1384.64533272883
1970-01-01 00:00:00.000000527,-614.380427951472
1970-01-01 00:00:00.000000528,-1107.81996411521
1970-01-01 00:00:00.000000529,-613.524268565358
1970-01-01 00:00:00.000000530,-1025.70095808896
1970-01-01 00:00:00.000000531,877.470416435735
1970-01-01 00:00:00.000000532,778.824952166977
1970-01-01 00:00:00.000000533,-969.916409673752
1970-01-01 00:00:00.000000534,-566.446
1970-01-01 00:00:00.000000535,26.6725670877153
1970-01-01 00:00:00.000000536,-22.7783327238481
1970-01-01 00:00:00.000000537,303.720616099944
1970-01-01 00:00:00.000000538,1465.63662223294
1970-01-01 00:00:00.000000539,42.1786458460589
1970-01-01 00:00:00.000000540,-994.862658728303
1970-01-01 00:00:00.000000541,-786.906435827388
1970-01-01 00:00:00.000000542,-911.936514322487
1970-01-01 00:00:00.000000543,-317.566
1970-01-01 00:00:00.000000544,1102.69021794293
1970-01-01 00:00:00.000000545,-204.790619608616
1970-01-01 00:00:00.000000546,-1006.988
1970-01-01 00:00:00.000000547,13.4553196588711
