time_captured,02_on_hrm_accZ
1970-01-01 00:00:00.000000509,665.32473674046
1970-01-01 00:00:00.000000510,679.879508534264
1970-01-01 00:00:00.000000511,987.912265403371
1970-01-01 00:00:00.000000512,1590.91198446895
1970-01-01 00:00:00.000000513,817.948896155104
1970-01-01 00:00:00.000000514,1015.48390460235
1970-01-01 00:00:00.000000515,413.519442601555
1970-01-01 00:00:00.000000516,809.764082884275
1970-01-01 00:00:00.000000517,1088.16548665098
1970-01-01 00:00:00.000000518,1074.79702123948
1970-01-01 00:00:00.000000519,1104.58255174372
1970-01-01 00:00:00.000000520,807.64
1970-01-01 00:00:00.000000521,236.864513605493
1970-01-01 00:00:00.000000522,827.634210366602
1970-01-01 00:00:00.000000523,917.704712971299
1970-01-01 00:00:00.000000524,1336.98454354077
1970-01-01 00:00:00.000000525,951.903708900645
1970-01-01 00:00:00.000000526,1169.29196835819
1970-01-01 00:00:00.000000527,595.587323742718
1970-01-01 00:00:00.000000528,594.552511864612
1970-01-01 00:00:00.000000529,950.624
1970-01-01 00:00:00.000000530,1040.76326314101
1970-01-01 00:00:00.000000531,1114.51100971528
1970-01-01 00:00:00.000000532,1154.73
1970-01-01 00:00:00.000000533,599.106280533661
1970-01-01 00:00:00.000000534,718.627822699487
1970-01-01 00:00:00.000000535,1076.79242902151
1970-01-01 00:00:00.000000536,412.382737472316
1970-01-01 00:00:00.000000537,1310.06724684066
1970-01-01 00:00:00.000000538,1505.77019112875
1970-01-01 00:00:00.000000539,456.624970420151
1970-01-01 00:00:00.000000540,742.676957700715
1970-01-01 00:00:00.000000541,1127.768
1970-01-01 00:00:00.000000542,805.84030762073
1970-01-01 00:00:00.000000543,1248.91198372707
1970-01-01 00:00:00.000000544,1337.65285960591
1970-01-01 00:00:00.000000545,485.113078501374
1970-01-01 00:00:00.000000546,713.767401253905
1970-01-01 00:00:00.000000547,886.895450490903
1970-01-01 00:00:00.000000548,871.695979215692
1970-01-01 00:00:00.000000549,1817.51483231877
1970-01-01 00:00:00.000000550,1584.536
1970-01-01 00:00:00.000000551,548.334295933338
1970-01-01 00:00:00.000000552,621.498807123866
1970-01-01 00:00:00.000000553,726.945266468185
1970-01-01 00:00:00.000000554,879.8822691973
1970-01-01 00:00:00.000000555,1114.7148137285
1970-01-01 00:00:00.000000556,1545.16913535253
1970-01-01 00:00:00.000000557,953.640823061606
1970-01-01 00:00:00.000000558,746.92175925319
1970-01-01 00:00:00.000000559,991.25
1970-01-01 00:00:00.000000560,863.388372028335
1970-01-01 00:00:00.000000561,1306.56042788973
1970-01-01 00:00:00.000000562,943.958390345215
1970-01-01 00:00:00.000000563,973.802504856187
1970-01-01 00:00:00.000000564,782.030048607969
1970-01-01 00:00:00.000000565,880.398844004803
1970-01-01 00:00:00.000000566,705.768750418959
1970-01-01 00:00:00.000000567,1271.24164311444
1970-01-01 00:00:00.000000568,1194.27359660091
1970-01-01 00:00:00.000000569,1010.91925304954
1970-01-01 00:00:00.000000570,673.450156159456
1970-01-01 00:00:00.000000571,847.9
1970-01-01 00:00:00.000000572,880.111316593736
1970-01-01 00:00:00.000000573,651.345646976548
1970-01-01 00:00:00.000000574,1600.05260238286
1970-01-01 00:00:00.000000575,1208.67103270855
1970-01-01 00:00:00.000000576,940.733362544668
1970-01-01 00:00:00.000000577,849.140368022212
1970-01-01 00:00:00.000000578,643.887673333492
1970-01-01 00:00:00.000000579,862.269326677107
