time_captured,08_vnt_hrm_accZ
1970-01-01 00:00:00.000000352,822.609019781798
1970-01-01 00:00:00.000000353,846.775779772467
1970-01-01 00:00:00.000000354,1640.29
1970-01-01 00:00:00.000000355,1092.44086811455
1970-01-01 00:00:00.000000356,1241.85434668281
1970-01-01 00:00:00.000000357,58.438
1970-01-01 00:00:00.000000358,376.869327844241
1970-01-01 00:00:00.000000359,-57.1336798299845
1970-01-01 00:00:00.000000360,1661.59860585524
1970-01-01 00:00:00.000000361,1194.15310720171
1970-01-01 00:00:00.000000362,867.963700420346
1970-01-01 00:00:00.000000363,319.03
1970-01-01 00:00:00.000000364,50.5038286912847
1970-01-01 00:00:00.000000365,890.88957638135
1970-01-01 00:00:00.000000366,1418.982
1970-01-01 00:00:00.000000367,1481.32570830876
1970-01-01 00:00:00.000000368,1074.8294256305
1970-01-01 00:00:00.000000369,212.779271347155
1970-01-01 00:00:00.000000370,117.778607320326
1970-01-01 00:00:00.000000371,408.522391899799
1970-01-01 00:00:00.000000372,1286.47124437246
1970-01-01 00:00:00.000000373,1842.47721391722
1970-01-01 00:00:00.000000374,929.343933270668
1970-01-01 00:00:00.000000375,711.813179848753
1970-01-01 00:00:00.000000376,27.0355825538414
1970-01-01 00:00:00.000000377,1343.70342769322
1970-01-01 00:00:00.000000378,62.098
1970-01-01 00:00:00.000000379,1643.00468645179
1970-01-01 00:00:00.000000380,1151.45349225537
1970-01-01 00:00:00.000000381,568.963194845836
1970-01-01 00:00:00.000000382,278.952739099348
1970-01-01 00:00:00.000000383,9.35712036771105
1970-01-01 00:00:00.000000384,923.268551122285
1970-01-01 00:00:00.000000385,1843.53213582372
1970-01-01 00:00:00.000000386,932.525393832366
1970-01-01 00:00:00.000000387,589.26
1970-01-01 00:00:00.000000388,307.702226444541
1970-01-01 00:00:00.000000389,331.477397808302
1970-01-01 00:00:00.000000390,677.295069112089
1970-01-01 00:00:00.000000391,1463.32274875595
1970-01-01 00:00:00.000000392,1112.77766393437
1970-01-01 00:00:00.000000393,775.935364470426
1970-01-01 00:00:00.000000394,639.522949752362
1970-01-01 00:00:00.000000395,106.912419006569
1970-01-01 00:00:00.000000396,107.543533007215
1970-01-01 00:00:00.000000397,1942.60843314929
1970-01-01 00:00:00.000000398,1193.01558867808
1970-01-01 00:00:00.000000399,835.822
1970-01-01 00:00:00.000000400,655.784869928577
1970-01-01 00:00:00.000000401,-118.340304273218
1970-01-01 00:00:00.000000402,1479.67789616974
1970-01-01 00:00:00.000000403,1448.36063131794
1970-01-01 00:00:00.000000404,841.218386002282
1970-01-01 00:00:00.000000405,1189.56459966839
1970-01-01 00:00:00.000000406,644.634949279493
1970-01-01 00:00:00.000000407,92.9885505014962
1970-01-01 00:00:00.000000408,557.906
1970-01-01 00:00:00.000000409,1249.28630517168
1970-01-01 00:00:00.000000410,1316.55304794572
1970-01-01 00:00:00.000000411,1277.462
1970-01-01 00:00:00.000000412,568.38328419311
1970-01-01 00:00:00.000000413,8.36071169773351
1970-01-01 00:00:00.000000414,910.039878758298
1970-01-01 00:00:00.000000415,730.492000963044
1970-01-01 00:00:00.000000416,1514.31127595793
1970-01-01 00:00:00.000000417,1023.214
1970-01-01 00:00:00.000000418,1058.20760851215
1970-01-01 00:00:00.000000419,-34.7531970489018
1970-01-01 00:00:00.000000420,294.508
1970-01-01 00:00:00.000000421,1256.67926549864
