time_captured,08_vnt_hrm_accY
1970-01-01 00:00:00.000000491,261.926041740756
1970-01-01 00:00:00.000000492,-265.838
1970-01-01 00:00:00.000000493,-265.444471629025
1970-01-01 00:00:00.000000494,267.194647844874
1970-01-01 00:00:00.000000495,168.706296712388
1970-01-01 00:00:00.000000496,553.810410829369
1970-01-01 00:00:00.000000497,-44.0190907018588
1970-01-01 00:00:00.000000498,-177.021722056053
1970-01-01 00:00:00.000000499,-79.5384293898414
1970-01-01 00:00:00.000000500,-71.2653596376575
1970-01-01 00:00:00.000000501,370.392
1970-01-01 00:00:00.000000502,30.8937281251449
1970-01-01 00:00:00.000000503,-198.503272060359
1970-01-01 00:00:00.000000504,-96.868
1970-01-01 00:00:00.000000505,-395.167977787913
1970-01-01 00:00:00.000000506,-248.166397745036
1970-01-01 00:00:00.000000507,430.487650523494
1970-01-01 00:00:00.000000508,-3.5982532003658
1970-01-01 00:00:00.000000509,95.3170051823992
1970-01-01 00:00:00.000000510,115.587471854081
1970-01-01 00:00:00.000000511,-181.218376829047
1970-01-01 00:00:00.000000512,-129.842076718587
1970-01-01 00:00:00.000000513,-374.052
1970-01-01 00:00:00.000000514,143.024158227047
1970-01-01 00:00:00.000000515,-97.3021274693972
1970-01-01 00:00:00.000000516,-190.348028835607
1970-01-01 00:00:00.000000517,-284.796576610339
1970-01-01 00:00:00.000000518,-157.996281044977
1970-01-01 00:00:00.000000519,572.705815186751
1970-01-01 00:00:00.000000520,680.412698910996
1970-01-01 00:00:00.000000521,308.849124896255
1970-01-01 00:00:00.000000522,153.32972991956
1970-01-01 00:00:00.000000523,-234.063848765845
1970-01-01 00:00:00.000000524,-339.338953803697
1970-01-01 00:00:00.000000525,-142.984
1970-01-01 00:00:00.000000526,-261.657629626301
1970-01-01 00:00:00.000000527,510.209618823216
1970-01-01 00:00:00.000000528,153.354
1970-01-01 00:00:00.000000529,-126.263938334921
1970-01-01 00:00:00.000000530,32.7021223718695
1970-01-01 00:00:00.000000531,197.358924556697
1970-01-01 00:00:00.000000532,182.320511438069
1970-01-01 00:00:00.000000533,157.982391432048
1970-01-01 00:00:00.000000534,-192.977939278311
1970-01-01 00:00:00.000000535,-236.912220902628
1970-01-01 00:00:00.000000536,-460.351892700384
1970-01-01 00:00:00.000000537,-453.84
1970-01-01 00:00:00.000000538,-352.300098138613
1970-01-01 00:00:00.000000539,188.783216915303
1970-01-01 00:00:00.000000540,-338.360808146334
1970-01-01 00:00:00.000000541,-375.861892633221
1970-01-01 00:00:00.000000542,234.546578048892
1970-01-01 00:00:00.000000543,-270.542123046502
1970-01-01 00:00:00.000000544,37.035941416399
1970-01-01 00:00:00.000000545,-193.241924700586
1970-01-01 00:00:00.000000546,-319.85816813958
1970-01-01 00:00:00.000000547,-71.5645912973841
1970-01-01 00:00:00.000000548,-385.225180922945
1970-01-01 00:00:00.000000549,1.06707267166341
1970-01-01 00:00:00.000000550,164.763518247269
1970-01-01 00:00:00.000000551,538.173479489997
1970-01-01 00:00:00.000000552,130.906
1970-01-01 00:00:00.000000553,-314.465080109647
1970-01-01 00:00:00.000000554,-726.118110704583
1970-01-01 00:00:00.000000555,167.018
1970-01-01 00:00:00.000000556,-19.6246292876534
1970-01-01 00:00:00.000000557,642.639216640345
1970-01-01 00:00:00.000000558,474.165207172083
1970-01-01 00:00:00.000000559,146.405286180693
1970-01-01 00:00:00.000000560,30.5805940045179
1970-01-01 00:00:00.000000561,-99.831353444246
1970-01-01 00:00:00.000000562,-53.6245726047031
1970-01-01 00:00:00.000000563,5.95865916113604
1970-01-01 00:00:00.000000564,508.74
1970-01-01 00:00:00.000000565,288.344912626779
1970-01-01 00:00:00.000000566,176.388174090644
1970-01-01 00:00:00.000000567,34.038
1970-01-01 00:00:00.000000568,-76.9468771156689
1970-01-01 00:00:00.000000569,44.0531604878622
1970-01-01 00:00:00.000000570,57.9497565120549
