time_captured,07_c75_hrm_accY
1970-01-01 00:00:00.000000477,-343.708620869834
1970-01-01 00:00:00.000000478,-141.28729395075
1970-01-01 00:00:00.000000479,-301.097667993944
1970-01-01 00:00:00.000000480,140.983312033467
1970-01-01 00:00:00.000000481,-100.07569335172
1970-01-01 00:00:00.000000482,185.695095949141
1970-01-01 00:00:00.000000483,597.997723191196
1970-01-01 00:00:00.000000484,70.5211043757117
1970-01-01 00:00:00.000000485,255.760795338487
1970-01-01 00:00:00.000000486,-197.64
1970-01-01 00:00:00.000000487,50.652673075242
1970-01-01 00:00:00.000000488,-60.2809534568646
1970-01-01 00:00:00.000000489,-309.682438050407
1970-01-01 00:00:00.000000490,-496.928022765703
1970-01-01 00:00:00.000000491,32.1541063435361
1970-01-01 00:00:00.000000492,145.385018835314
1970-01-01 00:00:00.000000493,113.625178566512
1970-01-01 00:00:00.000000494,119.972703624245
1970-01-01 00:00:00.000000495,-8.174
1970-01-01 00:00:00.000000496,20.3480365737008
1970-01-01 00:00:00.000000497,12.9068166155786
1970-01-01 00:00:00.000000498,-19.0441078160037
1970-01-01 00:00:00.000000499,437.434529652034
1970-01-01 00:00:00.000000500,46.2109274850031
1970-01-01 00:00:00.000000501,-319.937895306332
1970-01-01 00:00:00.000000502,-269.414414991895
1970-01-01 00:00:00.000000503,-249.339449325534
1970-01-01 00:00:00.000000504,-114.802
1970-01-01 00:00:00.000000505,-190.95270096947
1970-01-01 00:00:00.000000506,-88.5226883100725
1970-01-01 00:00:00.000000507,27.572
1970-01-01 00:00:00.000000508,318.253810639547
1970-01-01 00:00:00.000000509,406.57301985746
1970-01-01 00:00:00.000000510,514.347813379493
1970-01-01 00:00:00.000000511,-385.668888902786
1970-01-01 00:00:00.000000512,-188.685056796001
1970-01-01 00:00:00.000000513,-212.814386232476
1970-01-01 00:00:00.000000514,-572.743176205495
1970-01-01 00:00:00.000000515,225.47967651929
1970-01-01 00:00:00.000000516,426.634
1970-01-01 00:00:00.000000517,314.794805177338
1970-01-01 00:00:00.000000518,63.4328133766466
1970-01-01 00:00:00.000000519,210.728912975685
1970-01-01 00:00:00.000000520,148.190404844161
1970-01-01 00:00:00.000000521,-86.3858615933947
1970-01-01 00:00:00.000000522,-112.972
1970-01-01 00:00:00.000000523,-193.151707396441
1970-01-01 00:00:00.000000524,23.7013364706041
1970-01-01 00:00:00.000000525,1.586
1970-01-01 00:00:00.000000526,149.83780250431
1970-01-01 00:00:00.000000527,-871.406768399755
1970-01-01 00:00:00.000000528,-267.049512986812
1970-01-01 00:00:00.000000529,160.727196132622
