time_captured,04_out_raw_accZ
1970-01-01 00:00:00.000000650,749.812
1970-01-01 00:00:00.000000651,421.754
1970-01-01 00:00:00.000000652,391.376
1970-01-01 00:00:00.000000653,919.392
1970-01-01 00:00:00.000000654,897.432
1970-01-01 00:00:00.000000655,941.352
1970-01-01 00:00:00.000000656,1560.258
1970-01-01 00:00:00.000000657,1105.686
1970-01-01 00:00:00.000000658,1268.556
1970-01-01 00:00:00.000000659,871.324
1970-01-01 00:00:00.000000660,511.79
1970-01-01 00:00:00.000000661,432.856
1970-01-01 00:00:00.000000662,404.918
1970-01-01 00:00:00.000000663,966.362
1970-01-01 00:00:00.000000664,960.506
1970-01-01 00:00:00.000000665,1341.268
1970-01-01 00:00:00.000000666,1415.81
1970-01-01 00:00:00.000000667,1665.91
1970-01-01 00:00:00.000000668,700.524
1970-01-01 00:00:00.000000669,768.234
1970-01-01 00:00:00.000000670,258.152
1970-01-01 00:00:00.000000671,783.362
1970-01-01 00:00:00.000000672,1018.456
1970-01-01 00:00:00.000000673,243.878
1970-01-01 00:00:00.000000674,1544.886
1970-01-01 00:00:00.000000675,929.152
1970-01-01 00:00:00.000000676,929.152
1970-01-01 00:00:00.000000677,1298.69
1970-01-01 00:00:00.000000678,334.768
1970-01-01 00:00:00.000000679,430.66
1970-01-01 00:00:00.000000680,1050.664
1970-01-01 00:00:00.000000681,499.468
1970-01-01 00:00:00.000000682,845.338
1970-01-01 00:00:00.000000683,1084.946
1970-01-01 00:00:00.000000684,1300.764
1970-01-01 00:00:00.000000685,1504.382
1970-01-01 00:00:00.000000686,1173.884
1970-01-01 00:00:00.000000687,1071.526
1970-01-01 00:00:00.000000688,553.636
1970-01-01 00:00:00.000000689,749.08
1970-01-01 00:00:00.000000690,990.762
1970-01-01 00:00:00.000000691,991.738
1970-01-01 00:00:00.000000692,1371.28
1970-01-01 00:00:00.000000693,1204.75
1970-01-01 00:00:00.000000694,1031.632
1970-01-01 00:00:00.000000695,1084.336
1970-01-01 00:00:00.000000696,212.402
1970-01-01 00:00:00.000000697,379.542
1970-01-01 00:00:00.000000698,883.89
1970-01-01 00:00:00.000000699,1073.844
1970-01-01 00:00:00.000000700,431.148
1970-01-01 00:00:00.000000701,1039.684
1970-01-01 00:00:00.000000702,992.836
1970-01-01 00:00:00.000000703,1442.894
1970-01-01 00:00:00.000000704,1384.822
1970-01-01 00:00:00.000000705,957.212
1970-01-01 00:00:00.000000706,445.91
1970-01-01 00:00:00.000000707,467.26
1970-01-01 00:00:00.000000708,1203.286
1970-01-01 00:00:00.000000709,855.586
1970-01-01 00:00:00.000000710,712.358
1970-01-01 00:00:00.000000711,1633.092
1970-01-01 00:00:00.000000712,1201.456
1970-01-01 00:00:00.000000713,1152.046
1970-01-01 00:00:00.000000714,928.542
1970-01-01 00:00:00.000000715,320.86
1970-01-01 00:00:00.000000716,831.674
1970-01-01 00:00:00.000000717,795.318
1970-01-01 00:00:00.000000718,826.184
1970-01-01 00:00:00.000000719,681.492
1970-01-01 00:00:00.000000720,1213.534
1970-01-01 00:00:00.000000721,1406.294
1970-01-01 00:00:00.000000722,1222.562
1970-01-01 00:00:00.000000723,521.428
1970-01-01 00:00:00.000000724,921.954
1970-01-01 00:00:00.000000725,610.732
1970-01-01 00:00:00.000000726,739.442
1970-01-01 00:00:00.000000727,788.974
1970-01-01 00:00:00.000000728,1000.644
1970-01-01 00:00:00.000000729,1006.622
1970-01-01 00:00:00.000000730,1969.202
1970-01-01 00:00:00.000000731,1180.228
1970-01-01 00:00:00.000000732,962.214
1970-01-01 00:00:00.000000733,809.47
1970-01-01 00:00:00.000000734,515.572
1970-01-01 00:00:00.000000735,649.894
1970-01-01 00:00:00.000000736,633.912
1970-01-01 00:00:00.000000737,873.398
1970-01-01 00:00:00.000000738,1063.352
1970-01-01 00:00:00.000000739,1016.992
1970-01-01 00:00:00.000000740,1671.522
1970-01-01 00:00:00.000000741,530.822
1970-01-01 00:00:00.000000742,1381.65
1970-01-01 00:00:00.000000743,406.748
1970-01-01 00:00:00.000000744,447.252
1970-01-01 00:00:00.000000745,350.506
1970-01-01 00:00:00.000000746,610.732
1970-01-01 00:00:00.000000747,714.676
1970-01-01 00:00:00.000000748,1467.172
1970-01-01 00:00:00.000000749,1122.644
1970-01-01 00:00:00.000000750,607.56
1970-01-01 00:00:00.000000751,1368.474
1970-01-01 00:00:00.000000752,767.868
1970-01-01 00:00:00.000000753,26.108
1970-01-01 00:00:00.000000754,880.84
1970-01-01 00:00:00.000000755,573.766
1970-01-01 00:00:00.000000756,952.21
1970-01-01 00:00:00.000000757,1341.878
1970-01-01 00:00:00.000000758,1252.33
1970-01-01 00:00:00.000000759,1251.476
1970-01-01 00:00:00.000000760,1303.204
1970-01-01 00:00:00.000000761,1043.71
1970-01-01 00:00:00.000000762,-48.19
1970-01-01 00:00:00.000000763,584.38
1970-01-01 00:00:00.000000764,264.618
1970-01-01 00:00:00.000000765,748.104
1970-01-01 00:00:00.000000766,1002.474
1970-01-01 00:00:00.000000767,1292.834
1970-01-01 00:00:00.000000768,710.406
1970-01-01 00:00:00.000000769,1123.376
1970-01-01 00:00:00.000000770,421.998
1970-01-01 00:00:00.000000771,121.878
1970-01-01 00:00:00.000000772,938.18
1970-01-01 00:00:00.000000773,844.606
1970-01-01 00:00:00.000000774,826.55
1970-01-01 00:00:00.000000775,845.826
1970-01-01 00:00:00.000000776,1545.496
1970-01-01 00:00:00.000000777,829.234
1970-01-01 00:00:00.000000778,1324.31
1970-01-01 00:00:00.000000779,-101.748
1970-01-01 00:00:00.000000780,-101.748
1970-01-01 00:00:00.000000781,302.072
1970-01-01 00:00:00.000000782,921.466
1970-01-01 00:00:00.000000783,1115.324
1970-01-01 00:00:00.000000784,1027.24
1970-01-01 00:00:00.000000785,1666.398
1970-01-01 00:00:00.000000786,760.06
1970-01-01 00:00:00.000000787,1451.19
1970-01-01 00:00:00.000000788,909.144
1970-01-01 00:00:00.000000789,430.66
1970-01-01 00:00:00.000000790,726.754
1970-01-01 00:00:00.000000791,636.108
1970-01-01 00:00:00.000000792,628.422
1970-01-01 00:00:00.000000793,1276.852
1970-01-01 00:00:00.000000794,1233.42
1970-01-01 00:00:00.000000795,1292.834
1970-01-01 00:00:00.000000796,1511.214
1970-01-01 00:00:00.000000797,764.818
1970-01-01 00:00:00.000000798,713.822
1970-01-01 00:00:00.000000799,192.516
1970-01-01 00:00:00.000000800,635.498
1970-01-01 00:00:00.000000801,859.49
1970-01-01 00:00:00.000000802,655.506
1970-01-01 00:00:00.000000803,1627.724
1970-01-01 00:00:00.000000804,1961.638
1970-01-01 00:00:00.000000805,1213.778
1970-01-01 00:00:00.000000806,867.176
1970-01-01 00:00:00.000000807,545.706
1970-01-01 00:00:00.000000808,310.978
1970-01-01 00:00:00.000000809,780.922
1970-01-01 00:00:00.000000810,880.23
1970-01-01 00:00:00.000000811,861.32
1970-01-01 00:00:00.000000812,972.706
1970-01-01 00:00:00.000000813,1172.176
1970-01-01 00:00:00.000000814,1520.364
1970-01-01 00:00:00.000000815,1293.078
1970-01-01 00:00:00.000000816,1179.74
1970-01-01 00:00:00.000000817,505.324
1970-01-01 00:00:00.000000818,737.612
1970-01-01 00:00:00.000000819,811.422
1970-01-01 00:00:00.000000820,698.206
1970-01-01 00:00:00.000000821,794.708
1970-01-01 00:00:00.000000822,1195.6
1970-01-01 00:00:00.000000823,1283.318
1970-01-01 00:00:00.000000824,1077.87
1970-01-01 00:00:00.000000825,612.684
1970-01-01 00:00:00.000000826,-129.93
1970-01-01 00:00:00.000000827,748.836
1970-01-01 00:00:00.000000828,899.628
1970-01-01 00:00:00.000000829,384.422
1970-01-01 00:00:00.000000830,989.054
1970-01-01 00:00:00.000000831,1183.156
1970-01-01 00:00:00.000000832,1598.444
1970-01-01 00:00:00.000000833,1309.426
1970-01-01 00:00:00.000000834,1285.148
1970-01-01 00:00:00.000000835,158.6
1970-01-01 00:00:00.000000836,1104.222
1970-01-01 00:00:00.000000837,429.928
1970-01-01 00:00:00.000000838,983.564
1970-01-01 00:00:00.000000839,1022.482
1970-01-01 00:00:00.000000840,1704.95
1970-01-01 00:00:00.000000841,1235.738
1970-01-01 00:00:00.000000842,1060.912
1970-01-01 00:00:00.000000843,474.092
1970-01-01 00:00:00.000000844,237.778
1970-01-01 00:00:00.000000845,646.6
1970-01-01 00:00:00.000000846,940.864
1970-01-01 00:00:00.000000847,601.704
1970-01-01 00:00:00.000000848,1139.48
1970-01-01 00:00:00.000000849,1302.106
1970-01-01 00:00:00.000000850,1223.172
1970-01-01 00:00:00.000000851,1649.074
1970-01-01 00:00:00.000000852,970.022
1970-01-01 00:00:00.000000853,314.76
1970-01-01 00:00:00.000000854,462.258
1970-01-01 00:00:00.000000855,368.928
1970-01-01 00:00:00.000000856,875.472
1970-01-01 00:00:00.000000857,780.068
1970-01-01 00:00:00.000000858,868.518
1970-01-01 00:00:00.000000859,2083.394
1970-01-01 00:00:00.000000860,1055.422
1970-01-01 00:00:00.000000861,872.544
1970-01-01 00:00:00.000000862,472.628
1970-01-01 00:00:00.000000863,844.606
1970-01-01 00:00:00.000000864,707.966
1970-01-01 00:00:00.000000865,356.362
1970-01-01 00:00:00.000000866,914.146
1970-01-01 00:00:00.000000867,1123.62
1970-01-01 00:00:00.000000868,1037.244
1970-01-01 00:00:00.000000869,1630.408
1970-01-01 00:00:00.000000870,850.096
1970-01-01 00:00:00.000000871,771.04
1970-01-01 00:00:00.000000872,695.766
1970-01-01 00:00:00.000000873,492.026
1970-01-01 00:00:00.000000874,727.486
1970-01-01 00:00:00.000000875,855.342
1970-01-01 00:00:00.000000876,686.128
1970-01-01 00:00:00.000000877,1784.372
1970-01-01 00:00:00.000000878,1047.004
1970-01-01 00:00:00.000000879,689.422
1970-01-01 00:00:00.000000880,896.456
1970-01-01 00:00:00.000000881,623.054
1970-01-01 00:00:00.000000882,501.908
1970-01-01 00:00:00.000000883,658.19
1970-01-01 00:00:00.000000884,450.668
1970-01-01 00:00:00.000000885,929.64
1970-01-01 00:00:00.000000886,1359.69
1970-01-01 00:00:00.000000887,1798.402
1970-01-01 00:00:00.000000888,1203.164
1970-01-01 00:00:00.000000889,1172.908
1970-01-01 00:00:00.000000890,1271.972
1970-01-01 00:00:00.000000891,519.964
1970-01-01 00:00:00.000000892,317.81
1970-01-01 00:00:00.000000893,772.626
1970-01-01 00:00:00.000000894,1181.326
1970-01-01 00:00:00.000000895,1502.552
1970-01-01 00:00:00.000000896,1119.96
1970-01-01 00:00:00.000000897,751.154
1970-01-01 00:00:00.000000898,1120.448
1970-01-01 00:00:00.000000899,510.814
1970-01-01 00:00:00.000000900,499.102
1970-01-01 00:00:00.000000901,710.406
1970-01-01 00:00:00.000000902,844.972
1970-01-01 00:00:00.000000903,716.018
1970-01-01 00:00:00.000000904,1066.402
1970-01-01 00:00:00.000000905,931.592
1970-01-01 00:00:00.000000906,1701.534
1970-01-01 00:00:00.000000907,1016.626
1970-01-01 00:00:00.000000908,536.922
1970-01-01 00:00:00.000000909,566.324
1970-01-01 00:00:00.000000910,904.02
1970-01-01 00:00:00.000000911,862.174
1970-01-01 00:00:00.000000912,802.76
1970-01-01 00:00:00.000000913,1329.434
1970-01-01 00:00:00.000000914,1324.92
1970-01-01 00:00:00.000000915,1273.68
1970-01-01 00:00:00.000000916,1041.636
1970-01-01 00:00:00.000000917,1044.076
1970-01-01 00:00:00.000000918,101.626
1970-01-01 00:00:00.000000919,742.126
1970-01-01 00:00:00.000000920,790.072
1970-01-01 00:00:00.000000921,1046.516
1970-01-01 00:00:00.000000922,950.99
1970-01-01 00:00:00.000000923,1355.176
1970-01-01 00:00:00.000000924,1453.63
1970-01-01 00:00:00.000000925,1385.92
1970-01-01 00:00:00.000000926,410.774
1970-01-01 00:00:00.000000927,88.572
1970-01-01 00:00:00.000000928,181.292
1970-01-01 00:00:00.000000929,563.396
1970-01-01 00:00:00.000000930,870.592
1970-01-01 00:00:00.000000931,870.592
1970-01-01 00:00:00.000000932,1244.4
1970-01-01 00:00:00.000000933,1449.238
1970-01-01 00:00:00.000000934,942.084
1970-01-01 00:00:00.000000935,1018.822
1970-01-01 00:00:00.000000936,486.414
1970-01-01 00:00:00.000000937,361.852
1970-01-01 00:00:00.000000938,929.884
1970-01-01 00:00:00.000000939,928.42
1970-01-01 00:00:00.000000940,459.208
1970-01-01 00:00:00.000000941,1787.3
1970-01-01 00:00:00.000000942,744.322
1970-01-01 00:00:00.000000943,1575.386
1970-01-01 00:00:00.000000944,1360.178
1970-01-01 00:00:00.000000945,303.902
1970-01-01 00:00:00.000000946,949.526
1970-01-01 00:00:00.000000947,609.146
1970-01-01 00:00:00.000000948,840.336
1970-01-01 00:00:00.000000949,866.322
1970-01-01 00:00:00.000000950,1366.034
1970-01-01 00:00:00.000000951,1515.85
1970-01-01 00:00:00.000000952,1033.218
1970-01-01 00:00:00.000000953,680.882
1970-01-01 00:00:00.000000954,794.83
1970-01-01 00:00:00.000000955,397.354
1970-01-01 00:00:00.000000956,460.306
1970-01-01 00:00:00.000000957,445.91
1970-01-01 00:00:00.000000958,820.084
1970-01-01 00:00:00.000000959,820.084
1970-01-01 00:00:00.000000960,1081.896
1970-01-01 00:00:00.000000961,1372.134
1970-01-01 00:00:00.000000962,1053.714
1970-01-01 00:00:00.000000963,470.188
1970-01-01 00:00:00.000000964,668.926
1970-01-01 00:00:00.000000965,947.33
1970-01-01 00:00:00.000000966,512.766
1970-01-01 00:00:00.000000967,793.976
1970-01-01 00:00:00.000000968,867.542
1970-01-01 00:00:00.000000969,1708.122
1970-01-01 00:00:00.000000970,1327.97
1970-01-01 00:00:00.000000971,1106.418
1970-01-01 00:00:00.000000972,1118.374
1970-01-01 00:00:00.000000973,210.328
1970-01-01 00:00:00.000000974,861.32
1970-01-01 00:00:00.000000975,950.624
1970-01-01 00:00:00.000000976,610.61
1970-01-01 00:00:00.000000977,1120.082
1970-01-01 00:00:00.000000978,1123.864
1970-01-01 00:00:00.000000979,1557.696
1970-01-01 00:00:00.000000980,1464.976
1970-01-01 00:00:00.000000981,986.492
1970-01-01 00:00:00.000000982,695.4
1970-01-01 00:00:00.000000983,196.786
1970-01-01 00:00:00.000000984,752.252
1970-01-01 00:00:00.000000985,870.958
1970-01-01 00:00:00.000000986,731.146
1970-01-01 00:00:00.000000987,731.146
1970-01-01 00:00:00.000000988,1052.86
1970-01-01 00:00:00.000000989,885.842
1970-01-01 00:00:00.000000990,724.192
1970-01-01 00:00:00.000000991,688.934
1970-01-01 00:00:00.000000992,854.61
1970-01-01 00:00:00.000000993,826.672
1970-01-01 00:00:00.000000994,963.434
1970-01-01 00:00:00.000000995,1025.044
1970-01-01 00:00:00.000000996,984.906
1970-01-01 00:00:00.000000997,1171.444
1970-01-01 00:00:00.000000998,1614.914
1970-01-01 00:00:00.000000999,972.584
1970-01-01 00:00:00.000001000,828.136
1970-01-01 00:00:00.000001001,565.592
1970-01-01 00:00:00.000001002,495.442
1970-01-01 00:00:00.000001003,893.04
1970-01-01 00:00:00.000001004,710.284
1970-01-01 00:00:00.000001005,1681.16
1970-01-01 00:00:00.000001006,1681.16
1970-01-01 00:00:00.000001007,974.658
1970-01-01 00:00:00.000001008,966.118
1970-01-01 00:00:00.000001009,936.472
1970-01-01 00:00:00.000001010,1013.21
1970-01-01 00:00:00.000001011,488.488
1970-01-01 00:00:00.000001012,317.932
1970-01-01 00:00:00.000001013,554.124
1970-01-01 00:00:00.000001014,541.924
1970-01-01 00:00:00.000001015,1413.37
1970-01-01 00:00:00.000001016,1639.192
1970-01-01 00:00:00.000001017,1147.41
1970-01-01 00:00:00.000001018,1283.684
1970-01-01 00:00:00.000001019,1109.224
1970-01-01 00:00:00.000001020,663.07
1970-01-01 00:00:00.000001021,-24.644
1970-01-01 00:00:00.000001022,559.614
1970-01-01 00:00:00.000001023,1174.494
1970-01-01 00:00:00.000001024,1125.206
1970-01-01 00:00:00.000001025,1226.588
1970-01-01 00:00:00.000001026,491.904
1970-01-01 00:00:00.000001027,1165.588
1970-01-01 00:00:00.000001028,815.448
1970-01-01 00:00:00.000001029,660.752
1970-01-01 00:00:00.000001030,448.35
1970-01-01 00:00:00.000001031,1219.39
1970-01-01 00:00:00.000001032,266.448
1970-01-01 00:00:00.000001033,1001.498
1970-01-01 00:00:00.000001034,689.178
1970-01-01 00:00:00.000001035,707.6
1970-01-01 00:00:00.000001036,1496.818
1970-01-01 00:00:00.000001037,1078.724
1970-01-01 00:00:00.000001038,280.844
1970-01-01 00:00:00.000001039,724.68
1970-01-01 00:00:00.000001040,674.782
1970-01-01 00:00:00.000001041,1106.784
1970-01-01 00:00:00.000001042,1319.064
1970-01-01 00:00:00.000001043,1646.146
1970-01-01 00:00:00.000001044,801.54
1970-01-01 00:00:00.000001045,1320.406
1970-01-01 00:00:00.000001046,905.24
1970-01-01 00:00:00.000001047,295.24
1970-01-01 00:00:00.000001048,568.154
1970-01-01 00:00:00.000001049,628.788
1970-01-01 00:00:00.000001050,652.212
1970-01-01 00:00:00.000001051,1065.792
1970-01-01 00:00:00.000001052,1474.492
1970-01-01 00:00:00.000001053,1325.896
1970-01-01 00:00:00.000001054,1655.296
1970-01-01 00:00:00.000001055,821.914
1970-01-01 00:00:00.000001056,558.272
1970-01-01 00:00:00.000001057,182.39
1970-01-01 00:00:00.000001058,559.858
1970-01-01 00:00:00.000001059,969.534
1970-01-01 00:00:00.000001060,595.36
1970-01-01 00:00:00.000001061,1172.42
1970-01-01 00:00:00.000001062,1464.61
1970-01-01 00:00:00.000001063,1006.622
1970-01-01 00:00:00.000001064,1074.698
1970-01-01 00:00:00.000001065,925.614
1970-01-01 00:00:00.000001066,249.612
1970-01-01 00:00:00.000001067,547.292
1970-01-01 00:00:00.000001068,813.374
1970-01-01 00:00:00.000001069,709.674
1970-01-01 00:00:00.000001070,1061.522
1970-01-01 00:00:00.000001071,1408.612
1970-01-01 00:00:00.000001072,1774.49
1970-01-01 00:00:00.000001073,1272.948
1970-01-01 00:00:00.000001074,860.832
1970-01-01 00:00:00.000001075,610.732
1970-01-01 00:00:00.000001076,436.272
1970-01-01 00:00:00.000001077,735.05
1970-01-01 00:00:00.000001078,919.758
1970-01-01 00:00:00.000001079,418.704
1970-01-01 00:00:00.000001080,1423.74
1970-01-01 00:00:00.000001081,1083.36
1970-01-01 00:00:00.000001082,614.88
1970-01-01 00:00:00.000001083,1525.366
1970-01-01 00:00:00.000001084,478.606
1970-01-01 00:00:00.000001085,458.842
1970-01-01 00:00:00.000001086,1031.266
1970-01-01 00:00:00.000001087,318.054
1970-01-01 00:00:00.000001088,329.644
1970-01-01 00:00:00.000001089,1132.648
1970-01-01 00:00:00.000001090,1326.262
1970-01-01 00:00:00.000001091,1503.894
1970-01-01 00:00:00.000001092,1327.604
1970-01-01 00:00:00.000001093,930.982
1970-01-01 00:00:00.000001094,1033.706
1970-01-01 00:00:00.000001095,1210.728
1970-01-01 00:00:00.000001096,396.622
1970-01-01 00:00:00.000001097,939.644
1970-01-01 00:00:00.000001098,1548.058
1970-01-01 00:00:00.000001099,1267.336
1970-01-01 00:00:00.000001100,1208.288
1970-01-01 00:00:00.000001101,1297.714
1970-01-01 00:00:00.000001102,279.624
1970-01-01 00:00:00.000001103,482.388
1970-01-01 00:00:00.000001104,1115.324
1970-01-01 00:00:00.000001105,953.186
1970-01-01 00:00:00.000001106,500.2
1970-01-01 00:00:00.000001107,1428.498
1970-01-01 00:00:00.000001108,1103.734
1970-01-01 00:00:00.000001109,1733.742
1970-01-01 00:00:00.000001110,843.264
1970-01-01 00:00:00.000001111,213.378
1970-01-01 00:00:00.000001112,771.284
1970-01-01 00:00:00.000001113,692.228
1970-01-01 00:00:00.000001114,444.324
1970-01-01 00:00:00.000001115,692.472
1970-01-01 00:00:00.000001116,733.098
1970-01-01 00:00:00.000001117,1617.72
1970-01-01 00:00:00.000001118,993.446
1970-01-01 00:00:00.000001119,564.006
1970-01-01 00:00:00.000001120,575.596
1970-01-01 00:00:00.000001121,287.92
1970-01-01 00:00:00.000001122,687.836
1970-01-01 00:00:00.000001123,920.246
1970-01-01 00:00:00.000001124,941.718
1970-01-01 00:00:00.000001125,902.556
1970-01-01 00:00:00.000001126,1078.114
1970-01-01 00:00:00.000001127,1717.638
1970-01-01 00:00:00.000001128,1234.03
1970-01-01 00:00:00.000001129,570.106
1970-01-01 00:00:00.000001130,940.742
1970-01-01 00:00:00.000001131,536.068
1970-01-01 00:00:00.000001132,949.892
1970-01-01 00:00:00.000001133,713.822
1970-01-01 00:00:00.000001134,990.152
1970-01-01 00:00:00.000001135,1076.284
1970-01-01 00:00:00.000001136,1508.164
1970-01-01 00:00:00.000001137,834.358
1970-01-01 00:00:00.000001138,830.942
1970-01-01 00:00:00.000001139,1166.442
1970-01-01 00:00:00.000001140,431.514
1970-01-01 00:00:00.000001141,631.106
1970-01-01 00:00:00.000001142,367.098
1970-01-01 00:00:00.000001143,611.708
1970-01-01 00:00:00.000001144,1364.204
1970-01-01 00:00:00.000001145,1754.238
1970-01-01 00:00:00.000001146,1115.08
1970-01-01 00:00:00.000001147,1250.866
1970-01-01 00:00:00.000001148,1272.704
1970-01-01 00:00:00.000001149,24.522
1970-01-01 00:00:00.000001150,827.16
1970-01-01 00:00:00.000001151,510.692
1970-01-01 00:00:00.000001152,454.572
1970-01-01 00:00:00.000001153,1556.11
1970-01-01 00:00:00.000001154,1456.192
1970-01-01 00:00:00.000001155,922.076
1970-01-01 00:00:00.000001156,852.536
1970-01-01 00:00:00.000001157,903.288
1970-01-01 00:00:00.000001158,467.138
1970-01-01 00:00:00.000001159,824.11
1970-01-01 00:00:00.000001160,740.906
1970-01-01 00:00:00.000001161,426.024
1970-01-01 00:00:00.000001162,1313.086
1970-01-01 00:00:00.000001163,1319.674
1970-01-01 00:00:00.000001164,1182.424
1970-01-01 00:00:00.000001165,1306.864
1970-01-01 00:00:00.000001166,754.814
1970-01-01 00:00:00.000001167,13.664
1970-01-01 00:00:00.000001168,573.888
1970-01-01 00:00:00.000001169,901.458
1970-01-01 00:00:00.000001170,1191.696
1970-01-01 00:00:00.000001171,1175.348
1970-01-01 00:00:00.000001172,2089.982
1970-01-01 00:00:00.000001173,1126.304
1970-01-01 00:00:00.000001174,1322.236
1970-01-01 00:00:00.000001175,869.86
1970-01-01 00:00:00.000001176,154.696
1970-01-01 00:00:00.000001177,688.568
1970-01-01 00:00:00.000001178,443.104
1970-01-01 00:00:00.000001179,709.674
1970-01-01 00:00:00.000001180,1040.66
1970-01-01 00:00:00.000001181,1020.53
1970-01-01 00:00:00.000001182,1110.81
1970-01-01 00:00:00.000001183,1767.17
1970-01-01 00:00:00.000001184,1107.76
1970-01-01 00:00:00.000001185,546.804
1970-01-01 00:00:00.000001186,41.236
1970-01-01 00:00:00.000001187,699.792
1970-01-01 00:00:00.000001188,848.51
1970-01-01 00:00:00.000001189,631.96
1970-01-01 00:00:00.000001190,1467.904
1970-01-01 00:00:00.000001191,1375.306
1970-01-01 00:00:00.000001192,1118.13
1970-01-01 00:00:00.000001193,1088.972
1970-01-01 00:00:00.000001194,524.722
1970-01-01 00:00:00.000001195,524.722
1970-01-01 00:00:00.000001196,618.662
1970-01-01 00:00:00.000001197,645.258
1970-01-01 00:00:00.000001198,449.326
1970-01-01 00:00:00.000001199,1067.012
1970-01-01 00:00:00.000001200,1221.586
1970-01-01 00:00:00.000001201,1617.72
1970-01-01 00:00:00.000001202,1173.152
1970-01-01 00:00:00.000001203,626.104
1970-01-01 00:00:00.000001204,656.97
1970-01-01 00:00:00.000001205,286.334
1970-01-01 00:00:00.000001206,888.526
1970-01-01 00:00:00.000001207,298.046
1970-01-01 00:00:00.000001208,467.87
1970-01-01 00:00:00.000001209,1595.028
1970-01-01 00:00:00.000001210,1078.48
1970-01-01 00:00:00.000001211,851.072
1970-01-01 00:00:00.000001212,1356.762
1970-01-01 00:00:00.000001213,553.636
1970-01-01 00:00:00.000001214,173.972
1970-01-01 00:00:00.000001215,1153.144
1970-01-01 00:00:00.000001216,413.214
1970-01-01 00:00:00.000001217,-47.336
1970-01-01 00:00:00.000001218,1325.53
1970-01-01 00:00:00.000001219,1480.592
1970-01-01 00:00:00.000001220,1214.266
1970-01-01 00:00:00.000001221,772.626
1970-01-01 00:00:00.000001222,265.838
1970-01-01 00:00:00.000001223,800.198
1970-01-01 00:00:00.000001224,933.3
1970-01-01 00:00:00.000001225,961.482
1970-01-01 00:00:00.000001226,1031.876
1970-01-01 00:00:00.000001227,1074.332
1970-01-01 00:00:00.000001228,1217.804
1970-01-01 00:00:00.000001229,1007.232
1970-01-01 00:00:00.000001230,1152.778
1970-01-01 00:00:00.000001231,204.96
1970-01-01 00:00:00.000001232,403.21
1970-01-01 00:00:00.000001233,655.872
1970-01-01 00:00:00.000001234,406.504
1970-01-01 00:00:00.000001235,563.274
1970-01-01 00:00:00.000001236,874.618
1970-01-01 00:00:00.000001237,1287.344
1970-01-01 00:00:00.000001238,1519.51
1970-01-01 00:00:00.000001239,922.686
1970-01-01 00:00:00.000001240,536.922
1970-01-01 00:00:00.000001241,796.538
1970-01-01 00:00:00.000001242,448.106
1970-01-01 00:00:00.000001243,553.758
1970-01-01 00:00:00.000001244,341.234
1970-01-01 00:00:00.000001245,1181.936
1970-01-01 00:00:00.000001246,1557.208
1970-01-01 00:00:00.000001247,847.046
1970-01-01 00:00:00.000001248,992.104
1970-01-01 00:00:00.000001249,669.78
1970-01-01 00:00:00.000001250,981.368
1970-01-01 00:00:00.000001251,772.138
1970-01-01 00:00:00.000001252,545.584
1970-01-01 00:00:00.000001253,799.466
1970-01-01 00:00:00.000001254,851.682
1970-01-01 00:00:00.000001255,864.126
1970-01-01 00:00:00.000001256,2005.558
1970-01-01 00:00:00.000001257,1175.592
1970-01-01 00:00:00.000001258,518.866
1970-01-01 00:00:00.000001259,520.574
1970-01-01 00:00:00.000001260,529.846
1970-01-01 00:00:00.000001261,783.362
1970-01-01 00:00:00.000001262,684.054
1970-01-01 00:00:00.000001263,660.264
1970-01-01 00:00:00.000001264,1198.04
1970-01-01 00:00:00.000001265,1892.342
1970-01-01 00:00:00.000001266,1019.676
1970-01-01 00:00:00.000001267,854.732
1970-01-01 00:00:00.000001268,901.458
1970-01-01 00:00:00.000001269,380.03
1970-01-01 00:00:00.000001270,373.686
1970-01-01 00:00:00.000001271,621.346
1970-01-01 00:00:00.000001272,353.19
1970-01-01 00:00:00.000001273,1405.928
1970-01-01 00:00:00.000001274,1532.93
1970-01-01 00:00:00.000001275,1195.356
1970-01-01 00:00:00.000001276,960.262
1970-01-01 00:00:00.000001277,1353.346
1970-01-01 00:00:00.000001278,800.442
1970-01-01 00:00:00.000001279,702.11
1970-01-01 00:00:00.000001280,571.326
1970-01-01 00:00:00.000001281,1002.962
1970-01-01 00:00:00.000001282,1883.314
1970-01-01 00:00:00.000001283,1116.3
1970-01-01 00:00:00.000001284,915.732
1970-01-01 00:00:00.000001285,965.752
1970-01-01 00:00:00.000001286,724.192
1970-01-01 00:00:00.000001287,302.072
1970-01-01 00:00:00.000001288,668.56
1970-01-01 00:00:00.000001289,531.676
1970-01-01 00:00:00.000001290,439.81
1970-01-01 00:00:00.000001291,1124.596
1970-01-01 00:00:00.000001292,1239.886
1970-01-01 00:00:00.000001293,861.564
1970-01-01 00:00:00.000001294,1281.366
1970-01-01 00:00:00.000001295,610.122
1970-01-01 00:00:00.000001296,430.66
1970-01-01 00:00:00.000001297,676.002
1970-01-01 00:00:00.000001298,612.562
1970-01-01 00:00:00.000001299,1288.686
1970-01-01 00:00:00.000001300,1058.96
1970-01-01 00:00:00.000001301,1890.024
1970-01-01 00:00:00.000001302,1132.526
