time_captured,02_on_raw_accX
1970-01-01 00:00:00.000000635,1018.09
1970-01-01 00:00:00.000000636,-60.512
1970-01-01 00:00:00.000000637,-828.99
1970-01-01 00:00:00.000000638,-356.362
1970-01-01 00:00:00.000000639,-452.254
1970-01-01 00:00:00.000000640,-537.532
1970-01-01 00:00:00.000000641,-280.966
1970-01-01 00:00:00.000000642,496.54
1970-01-01 00:00:00.000000643,1062.62
1970-01-01 00:00:00.000000644,1167.784
1970-01-01 00:00:00.000000645,-37.576
1970-01-01 00:00:00.000000646,-485.194
1970-01-01 00:00:00.000000647,-447.13
1970-01-01 00:00:00.000000648,-366.732
1970-01-01 00:00:00.000000649,-420.656
1970-01-01 00:00:00.000000650,-171.41
1970-01-01 00:00:00.000000651,570.106
1970-01-01 00:00:00.000000652,1283.684
1970-01-01 00:00:00.000000653,903.898
1970-01-01 00:00:00.000000654,-81.862
1970-01-01 00:00:00.000000655,-645.868
1970-01-01 00:00:00.000000656,-355.874
1970-01-01 00:00:00.000000657,-498.492
1970-01-01 00:00:00.000000658,-225.944
1970-01-01 00:00:00.000000659,-204.716
1970-01-01 00:00:00.000000660,761.158
1970-01-01 00:00:00.000000661,1252.818
1970-01-01 00:00:00.000000662,831.308
1970-01-01 00:00:00.000000663,-161.528
1970-01-01 00:00:00.000000664,-1069.818
1970-01-01 00:00:00.000000665,-364.414
1970-01-01 00:00:00.000000666,-537.776
1970-01-01 00:00:00.000000667,-97.844
1970-01-01 00:00:00.000000668,-25.376
1970-01-01 00:00:00.000000669,904.752
1970-01-01 00:00:00.000000670,1140.7
1970-01-01 00:00:00.000000671,524.844
1970-01-01 00:00:00.000000672,-262.544
1970-01-01 00:00:00.000000673,-919.636
1970-01-01 00:00:00.000000674,-534.726
1970-01-01 00:00:00.000000675,-545.95
1970-01-01 00:00:00.000000676,-62.708
1970-01-01 00:00:00.000000677,41.602
1970-01-01 00:00:00.000000678,1165.954
1970-01-01 00:00:00.000000679,1073.112
1970-01-01 00:00:00.000000680,211.914
1970-01-01 00:00:00.000000681,-512.522
1970-01-01 00:00:00.000000682,-582.916
1970-01-01 00:00:00.000000683,-282.43
1970-01-01 00:00:00.000000684,-413.092
1970-01-01 00:00:00.000000685,-186.782
1970-01-01 00:00:00.000000686,198.982
1970-01-01 00:00:00.000000687,1260.87
1970-01-01 00:00:00.000000688,1010.648
1970-01-01 00:00:00.000000689,140.788
1970-01-01 00:00:00.000000690,-642.208
1970-01-01 00:00:00.000000691,-637.572
1970-01-01 00:00:00.000000692,-337.94
1970-01-01 00:00:00.000000693,-511.912
1970-01-01 00:00:00.000000694,-255.59
1970-01-01 00:00:00.000000695,422.242
1970-01-01 00:00:00.000000696,1171.81
1970-01-01 00:00:00.000000697,1019.554
1970-01-01 00:00:00.000000698,-17.324
1970-01-01 00:00:00.000000699,-819.84
1970-01-01 00:00:00.000000700,-579.866
1970-01-01 00:00:00.000000701,-259.372
1970-01-01 00:00:00.000000702,-289.14
1970-01-01 00:00:00.000000703,-226.31
1970-01-01 00:00:00.000000704,276.696
1970-01-01 00:00:00.000000705,1151.192
1970-01-01 00:00:00.000000706,1197.918
1970-01-01 00:00:00.000000707,160.308
1970-01-01 00:00:00.000000708,-987.712
1970-01-01 00:00:00.000000709,-676.978
1970-01-01 00:00:00.000000710,-391.742
1970-01-01 00:00:00.000000711,-446.764
1970-01-01 00:00:00.000000712,-214.598
1970-01-01 00:00:00.000000713,537.532
1970-01-01 00:00:00.000000714,1338.096
1970-01-01 00:00:00.000000715,978.074
1970-01-01 00:00:00.000000716,-147.254
1970-01-01 00:00:00.000000717,-1076.528
1970-01-01 00:00:00.000000718,-820.328
1970-01-01 00:00:00.000000719,-298.046
1970-01-01 00:00:00.000000720,-209.23
1970-01-01 00:00:00.000000721,-215.452
1970-01-01 00:00:00.000000722,653.066
1970-01-01 00:00:00.000000723,1354.932
1970-01-01 00:00:00.000000724,876.936
1970-01-01 00:00:00.000000725,-200.202
1970-01-01 00:00:00.000000726,-1134.722
1970-01-01 00:00:00.000000727,-674.904
1970-01-01 00:00:00.000000728,-540.826
1970-01-01 00:00:00.000000729,-220.332
1970-01-01 00:00:00.000000730,-129.686
1970-01-01 00:00:00.000000731,1001.254
1970-01-01 00:00:00.000000732,1299.178
1970-01-01 00:00:00.000000733,513.132
1970-01-01 00:00:00.000000734,-482.876
1970-01-01 00:00:00.000000735,-754.814
1970-01-01 00:00:00.000000736,-283.528
1970-01-01 00:00:00.000000737,-532.774
1970-01-01 00:00:00.000000738,-273.89
1970-01-01 00:00:00.000000739,189.954
1970-01-01 00:00:00.000000740,1204.14
1970-01-01 00:00:00.000000741,1265.14
1970-01-01 00:00:00.000000742,200.08
1970-01-01 00:00:00.000000743,-641.964
1970-01-01 00:00:00.000000744,-614.148
1970-01-01 00:00:00.000000745,-167.14
1970-01-01 00:00:00.000000746,-588.772
1970-01-01 00:00:00.000000747,-237.412
1970-01-01 00:00:00.000000748,334.768
1970-01-01 00:00:00.000000749,1260.748
1970-01-01 00:00:00.000000750,924.516
1970-01-01 00:00:00.000000751,64.782
1970-01-01 00:00:00.000000752,-808.25
1970-01-01 00:00:00.000000753,-447.984
1970-01-01 00:00:00.000000754,-337.818
1970-01-01 00:00:00.000000755,-600.85
1970-01-01 00:00:00.000000756,-203.374
1970-01-01 00:00:00.000000757,295.728
1970-01-01 00:00:00.000000758,1232.81
1970-01-01 00:00:00.000000759,1127.402
1970-01-01 00:00:00.000000760,-18.422
1970-01-01 00:00:00.000000761,-910.364
1970-01-01 00:00:00.000000762,-564.982
1970-01-01 00:00:00.000000763,-299.022
1970-01-01 00:00:00.000000764,-547.292
1970-01-01 00:00:00.000000765,-226.188
1970-01-01 00:00:00.000000766,404.064
1970-01-01 00:00:00.000000767,1175.226
1970-01-01 00:00:00.000000768,1099.22
1970-01-01 00:00:00.000000769,-21.106
1970-01-01 00:00:00.000000770,-968.192
1970-01-01 00:00:00.000000771,-579.378
1970-01-01 00:00:00.000000772,-363.804
1970-01-01 00:00:00.000000773,-323.422
1970-01-01 00:00:00.000000774,-214.964
1970-01-01 00:00:00.000000775,525.576
1970-01-01 00:00:00.000000776,1296.982
1970-01-01 00:00:00.000000777,981.368
1970-01-01 00:00:00.000000778,-150.792
1970-01-01 00:00:00.000000779,-1162.782
1970-01-01 00:00:00.000000780,-665.266
1970-01-01 00:00:00.000000781,-310.978
1970-01-01 00:00:00.000000782,-213.988
1970-01-01 00:00:00.000000783,-141.642
1970-01-01 00:00:00.000000784,850.462
1970-01-01 00:00:00.000000785,1169.492
1970-01-01 00:00:00.000000786,632.814
1970-01-01 00:00:00.000000787,-232.654
1970-01-01 00:00:00.000000788,-1015.772
1970-01-01 00:00:00.000000789,-632.936
1970-01-01 00:00:00.000000790,-361.364
1970-01-01 00:00:00.000000791,-96.868
1970-01-01 00:00:00.000000792,28.304
1970-01-01 00:00:00.000000793,904.386
1970-01-01 00:00:00.000000794,1078.358
1970-01-01 00:00:00.000000795,441.274
1970-01-01 00:00:00.000000796,-212.646
1970-01-01 00:00:00.000000797,-813.13
1970-01-01 00:00:00.000000798,-442.006
1970-01-01 00:00:00.000000799,-625.006
1970-01-01 00:00:00.000000800,-71.004
1970-01-01 00:00:00.000000801,80.52
1970-01-01 00:00:00.000000802,1176.08
1970-01-01 00:00:00.000000803,991.616
1970-01-01 00:00:00.000000804,144.082
1970-01-01 00:00:00.000000805,-607.804
1970-01-01 00:00:00.000000806,-432.124
1970-01-01 00:00:00.000000807,-368.074
1970-01-01 00:00:00.000000808,-386.374
1970-01-01 00:00:00.000000809,-169.824
1970-01-01 00:00:00.000000810,291.214
1970-01-01 00:00:00.000000811,1128.378
1970-01-01 00:00:00.000000812,930.006
1970-01-01 00:00:00.000000813,249.002
1970-01-01 00:00:00.000000814,-761.524
1970-01-01 00:00:00.000000815,-578.402
1970-01-01 00:00:00.000000816,-325.618
1970-01-01 00:00:00.000000817,-454.206
1970-01-01 00:00:00.000000818,-227.652
1970-01-01 00:00:00.000000819,435.906
1970-01-01 00:00:00.000000820,1091.412
1970-01-01 00:00:00.000000821,1084.214
1970-01-01 00:00:00.000000822,83.204
1970-01-01 00:00:00.000000823,-784.216
1970-01-01 00:00:00.000000824,-527.284
1970-01-01 00:00:00.000000825,-404.552
1970-01-01 00:00:00.000000826,-358.68
1970-01-01 00:00:00.000000827,-144.326
1970-01-01 00:00:00.000000828,423.828
1970-01-01 00:00:00.000000829,1262.7
1970-01-01 00:00:00.000000830,1201.212
1970-01-01 00:00:00.000000831,142.618
1970-01-01 00:00:00.000000832,-1079.944
1970-01-01 00:00:00.000000833,-692.106
1970-01-01 00:00:00.000000834,-343.674
1970-01-01 00:00:00.000000835,-362.95
1970-01-01 00:00:00.000000836,-279.868
1970-01-01 00:00:00.000000837,497.272
1970-01-01 00:00:00.000000838,1356.762
1970-01-01 00:00:00.000000839,1040.294
1970-01-01 00:00:00.000000840,-80.154
1970-01-01 00:00:00.000000841,-1130.574
1970-01-01 00:00:00.000000842,-745.664
1970-01-01 00:00:00.000000843,-294.752
1970-01-01 00:00:00.000000844,-435.54
1970-01-01 00:00:00.000000845,-150.792
1970-01-01 00:00:00.000000846,548.146
1970-01-01 00:00:00.000000847,1252.94
1970-01-01 00:00:00.000000848,697.718
1970-01-01 00:00:00.000000849,-188.124
1970-01-01 00:00:00.000000850,-1082.75
1970-01-01 00:00:00.000000851,-510.204
1970-01-01 00:00:00.000000852,-439.444
1970-01-01 00:00:00.000000853,-524.722
1970-01-01 00:00:00.000000854,-59.17
1970-01-01 00:00:00.000000855,924.76
1970-01-01 00:00:00.000000856,1252.208
1970-01-01 00:00:00.000000857,441.274
1970-01-01 00:00:00.000000858,-455.792
1970-01-01 00:00:00.000000859,-685.152
1970-01-01 00:00:00.000000860,-323.666
1970-01-01 00:00:00.000000861,-518.134
1970-01-01 00:00:00.000000862,-553.636
1970-01-01 00:00:00.000000863,125.416
1970-01-01 00:00:00.000000864,1223.782
1970-01-01 00:00:00.000000865,1170.956
1970-01-01 00:00:00.000000866,273.036
1970-01-01 00:00:00.000000867,-669.414
1970-01-01 00:00:00.000000868,-604.876
1970-01-01 00:00:00.000000869,-131.516
1970-01-01 00:00:00.000000870,-416.752
1970-01-01 00:00:00.000000871,-516.182
1970-01-01 00:00:00.000000872,180.682
1970-01-01 00:00:00.000000873,1182.546
1970-01-01 00:00:00.000000874,960.506
1970-01-01 00:00:00.000000875,81.618
1970-01-01 00:00:00.000000876,-721.874
1970-01-01 00:00:00.000000877,-442.738
1970-01-01 00:00:00.000000878,-339.16
1970-01-01 00:00:00.000000879,-435.174
1970-01-01 00:00:00.000000880,-176.534
1970-01-01 00:00:00.000000881,480.924
1970-01-01 00:00:00.000000882,1151.802
1970-01-01 00:00:00.000000883,1095.926
1970-01-01 00:00:00.000000884,-66.368
1970-01-01 00:00:00.000000885,-863.15
1970-01-01 00:00:00.000000886,-415.166
1970-01-01 00:00:00.000000887,-380.518
1970-01-01 00:00:00.000000888,-427.366
1970-01-01 00:00:00.000000889,-302.682
1970-01-01 00:00:00.000000890,681.126
1970-01-01 00:00:00.000000891,1015.772
1970-01-01 00:00:00.000000892,1089.216
1970-01-01 00:00:00.000000893,-64.416
1970-01-01 00:00:00.000000894,-992.958
1970-01-01 00:00:00.000000895,-576.084
1970-01-01 00:00:00.000000896,-388.57
1970-01-01 00:00:00.000000897,-480.558
1970-01-01 00:00:00.000000898,-115.046
1970-01-01 00:00:00.000000899,751.642
1970-01-01 00:00:00.000000900,1227.93
1970-01-01 00:00:00.000000901,979.172
1970-01-01 00:00:00.000000902,-260.47
1970-01-01 00:00:00.000000903,-1076.162
1970-01-01 00:00:00.000000904,-669.658
1970-01-01 00:00:00.000000905,-248.514
1970-01-01 00:00:00.000000906,-483.608
1970-01-01 00:00:00.000000907,-113.582
1970-01-01 00:00:00.000000908,863.882
1970-01-01 00:00:00.000000909,1148.386
1970-01-01 00:00:00.000000910,678.686
1970-01-01 00:00:00.000000911,-146.034
1970-01-01 00:00:00.000000912,-1142.774
1970-01-01 00:00:00.000000913,-500.81
1970-01-01 00:00:00.000000914,-362.34
1970-01-01 00:00:00.000000915,-520.452
1970-01-01 00:00:00.000000916,-124.684
1970-01-01 00:00:00.000000917,1076.65
1970-01-01 00:00:00.000000918,1049.444
1970-01-01 00:00:00.000000919,441.762
1970-01-01 00:00:00.000000920,-341.478
1970-01-01 00:00:00.000000921,-742.126
1970-01-01 00:00:00.000000922,-342.21
1970-01-01 00:00:00.000000923,-517.646
1970-01-01 00:00:00.000000924,-544.73
1970-01-01 00:00:00.000000925,-13.542
1970-01-01 00:00:00.000000926,1004.792
1970-01-01 00:00:00.000000927,883.768
1970-01-01 00:00:00.000000928,423.462
1970-01-01 00:00:00.000000929,-536.19
1970-01-01 00:00:00.000000930,-611.342
1970-01-01 00:00:00.000000931,-358.07
1970-01-01 00:00:00.000000932,-514.474
1970-01-01 00:00:00.000000933,-588.65
1970-01-01 00:00:00.000000934,258.152
1970-01-01 00:00:00.000000935,1042.612
1970-01-01 00:00:00.000000936,1000.888
1970-01-01 00:00:00.000000937,159.088
1970-01-01 00:00:00.000000938,-566.568
1970-01-01 00:00:00.000000939,-441.518
1970-01-01 00:00:00.000000940,-387.472
1970-01-01 00:00:00.000000941,-368.806
1970-01-01 00:00:00.000000942,-204.838
1970-01-01 00:00:00.000000943,405.406
1970-01-01 00:00:00.000000944,1013.088
1970-01-01 00:00:00.000000945,1074.82
1970-01-01 00:00:00.000000946,126.88
1970-01-01 00:00:00.000000947,-782.874
1970-01-01 00:00:00.000000948,-618.906
1970-01-01 00:00:00.000000949,-426.878
1970-01-01 00:00:00.000000950,-465.674
1970-01-01 00:00:00.000000951,-223.504
1970-01-01 00:00:00.000000952,502.64
1970-01-01 00:00:00.000000953,1210.972
1970-01-01 00:00:00.000000954,1156.56
1970-01-01 00:00:00.000000955,104.188
1970-01-01 00:00:00.000000956,-1148.63
1970-01-01 00:00:00.000000957,-606.096
1970-01-01 00:00:00.000000958,-366.61
1970-01-01 00:00:00.000000959,-448.472
1970-01-01 00:00:00.000000960,-326.106
1970-01-01 00:00:00.000000961,315.492
1970-01-01 00:00:00.000000962,1345.294
1970-01-01 00:00:00.000000963,1145.458
1970-01-01 00:00:00.000000964,-5.124
1970-01-01 00:00:00.000000965,-1179.74
1970-01-01 00:00:00.000000966,-698.084
1970-01-01 00:00:00.000000967,-230.58
1970-01-01 00:00:00.000000968,-507.154
1970-01-01 00:00:00.000000969,-216.55
1970-01-01 00:00:00.000000970,503.128
1970-01-01 00:00:00.000000971,1312.232
1970-01-01 00:00:00.000000972,857.66
1970-01-01 00:00:00.000000973,-208.742
1970-01-01 00:00:00.000000974,-1112.274
1970-01-01 00:00:00.000000975,-539.85
1970-01-01 00:00:00.000000976,-369.05
1970-01-01 00:00:00.000000977,-519.72
1970-01-01 00:00:00.000000978,-208.742
1970-01-01 00:00:00.000000979,898.53
1970-01-01 00:00:00.000000980,1186.938
1970-01-01 00:00:00.000000981,672.098
1970-01-01 00:00:00.000000982,-413.58
1970-01-01 00:00:00.000000983,-978.684
1970-01-01 00:00:00.000000984,-395.28
1970-01-01 00:00:00.000000985,-337.208
1970-01-01 00:00:00.000000986,-512.644
1970-01-01 00:00:00.000000987,-285.724
1970-01-01 00:00:00.000000988,1144.36
1970-01-01 00:00:00.000000989,1128.378
1970-01-01 00:00:00.000000990,454.206
1970-01-01 00:00:00.000000991,-628.3
1970-01-01 00:00:00.000000992,-751.52
1970-01-01 00:00:00.000000993,-345.748
1970-01-01 00:00:00.000000994,-520.94
1970-01-01 00:00:00.000000995,-502.03
1970-01-01 00:00:00.000000996,-84.302
1970-01-01 00:00:00.000000997,1127.524
1970-01-01 00:00:00.000000998,1084.58
1970-01-01 00:00:00.000000999,264.252
1970-01-01 00:00:00.000001000,-681.736
1970-01-01 00:00:00.000001001,-432.856
1970-01-01 00:00:00.000001002,-300.73
1970-01-01 00:00:00.000001003,-423.706
1970-01-01 00:00:00.000001004,-501.786
1970-01-01 00:00:00.000001005,-231.312
1970-01-01 00:00:00.000001006,1094.95
1970-01-01 00:00:00.000001007,1110.2
1970-01-01 00:00:00.000001008,19.276
1970-01-01 00:00:00.000001009,-714.554
1970-01-01 00:00:00.000001010,-513.742
1970-01-01 00:00:00.000001011,-395.524
1970-01-01 00:00:00.000001012,-523.624
1970-01-01 00:00:00.000001013,-587.552
1970-01-01 00:00:00.000001014,-168.238
1970-01-01 00:00:00.000001015,1270.752
1970-01-01 00:00:00.000001016,1128.134
1970-01-01 00:00:00.000001017,-84.912
1970-01-01 00:00:00.000001018,-1020.652
1970-01-01 00:00:00.000001019,-546.682
1970-01-01 00:00:00.000001020,-319.274
1970-01-01 00:00:00.000001021,-509.838
1970-01-01 00:00:00.000001022,-380.396
1970-01-01 00:00:00.000001023,621.834
1970-01-01 00:00:00.000001024,1277.34
1970-01-01 00:00:00.000001025,1054.446
1970-01-01 00:00:00.000001026,-87.23
1970-01-01 00:00:00.000001027,-994.3
1970-01-01 00:00:00.000001028,-589.138
1970-01-01 00:00:00.000001029,-326.838
1970-01-01 00:00:00.000001030,-404.308
1970-01-01 00:00:00.000001031,-317.322
1970-01-01 00:00:00.000001032,675.758
1970-01-01 00:00:00.000001033,1212.924
1970-01-01 00:00:00.000001034,831.552
1970-01-01 00:00:00.000001035,-272.67
1970-01-01 00:00:00.000001036,-1018.7
1970-01-01 00:00:00.000001037,-588.04
1970-01-01 00:00:00.000001038,-286.7
1970-01-01 00:00:00.000001039,-557.418
1970-01-01 00:00:00.000001040,-45.384
1970-01-01 00:00:00.000001041,2.318
1970-01-01 00:00:00.000001042,949.648
1970-01-01 00:00:00.000001043,574.742
1970-01-01 00:00:00.000001044,-259.372
1970-01-01 00:00:00.000001045,-1008.208
1970-01-01 00:00:00.000001046,-375.15
1970-01-01 00:00:00.000001047,-435.662
1970-01-01 00:00:00.000001048,-594.018
1970-01-01 00:00:00.000001049,-37.576
1970-01-01 00:00:00.000001050,-13.054
1970-01-01 00:00:00.000001051,1163.636
1970-01-01 00:00:00.000001052,263.032
1970-01-01 00:00:00.000001053,-554.246
1970-01-01 00:00:00.000001054,-545.218
1970-01-01 00:00:00.000001055,-376.248
1970-01-01 00:00:00.000001056,-461.038
1970-01-01 00:00:00.000001057,-565.714
1970-01-01 00:00:00.000001058,-95.526
1970-01-01 00:00:00.000001059,117.242
1970-01-01 00:00:00.000001060,1204.994
1970-01-01 00:00:00.000001061,171.776
1970-01-01 00:00:00.000001062,-636.108
1970-01-01 00:00:00.000001063,-654.164
1970-01-01 00:00:00.000001064,-252.906
1970-01-01 00:00:00.000001065,-404.43
1970-01-01 00:00:00.000001066,-537.898
1970-01-01 00:00:00.000001067,-230.702
1970-01-01 00:00:00.000001068,318.908
1970-01-01 00:00:00.000001069,1202.676
1970-01-01 00:00:00.000001070,162.87
1970-01-01 00:00:00.000001071,-718.336
1970-01-01 00:00:00.000001072,-465.796
1970-01-01 00:00:00.000001073,-437.98
1970-01-01 00:00:00.000001074,-293.776
1970-01-01 00:00:00.000001075,-486.536
1970-01-01 00:00:00.000001076,-164.944
1970-01-01 00:00:00.000001077,390.766
1970-01-01 00:00:00.000001078,1199.26
1970-01-01 00:00:00.000001079,89.548
1970-01-01 00:00:00.000001080,-912.56
1970-01-01 00:00:00.000001081,-624.03
1970-01-01 00:00:00.000001082,-328.912
1970-01-01 00:00:00.000001083,-341.112
1970-01-01 00:00:00.000001084,-364.658
1970-01-01 00:00:00.000001085,-205.936
1970-01-01 00:00:00.000001086,403.942
1970-01-01 00:00:00.000001087,1263.432
1970-01-01 00:00:00.000001088,50.752
1970-01-01 00:00:00.000001089,-1042.734
1970-01-01 00:00:00.000001090,-746.884
1970-01-01 00:00:00.000001091,-330.01
1970-01-01 00:00:00.000001092,-332.694
1970-01-01 00:00:00.000001093,-253.272
1970-01-01 00:00:00.000001094,-232.654
1970-01-01 00:00:00.000001095,654.53
1970-01-01 00:00:00.000001096,885.964
1970-01-01 00:00:00.000001097,-171.654
1970-01-01 00:00:00.000001098,-945.744
1970-01-01 00:00:00.000001099,-565.958
1970-01-01 00:00:00.000001100,-358.558
1970-01-01 00:00:00.000001101,-528.138
1970-01-01 00:00:00.000001102,-86.01
1970-01-01 00:00:00.000001103,-115.29
1970-01-01 00:00:00.000001104,1297.836
1970-01-01 00:00:00.000001105,521.55
1970-01-01 00:00:00.000001106,-374.662
1970-01-01 00:00:00.000001107,-712.236
1970-01-01 00:00:00.000001108,-401.868
1970-01-01 00:00:00.000001109,-468.114
1970-01-01 00:00:00.000001110,-561.566
1970-01-01 00:00:00.000001111,-268.156
1970-01-01 00:00:00.000001112,-35.746
1970-01-01 00:00:00.000001113,1385.92
1970-01-01 00:00:00.000001114,179.95
1970-01-01 00:00:00.000001115,-743.712
1970-01-01 00:00:00.000001116,-824.11
1970-01-01 00:00:00.000001117,-302.56
1970-01-01 00:00:00.000001118,-382.714
1970-01-01 00:00:00.000001119,-516.792
1970-01-01 00:00:00.000001120,-289.75
1970-01-01 00:00:00.000001121,176.9
1970-01-01 00:00:00.000001122,1208.166
1970-01-01 00:00:00.000001123,955.138
1970-01-01 00:00:00.000001124,40.87
1970-01-01 00:00:00.000001125,-405.04
1970-01-01 00:00:00.000001126,-302.56
1970-01-01 00:00:00.000001127,-361.974
1970-01-01 00:00:00.000001128,-534.116
1970-01-01 00:00:00.000001129,-325.374
1970-01-01 00:00:00.000001130,317.2
1970-01-01 00:00:00.000001131,1192.184
1970-01-01 00:00:00.000001132,1195.112
1970-01-01 00:00:00.000001133,-822.768
1970-01-01 00:00:00.000001134,-433.1
1970-01-01 00:00:00.000001135,-368.196
1970-01-01 00:00:00.000001136,-401.38
1970-01-01 00:00:00.000001137,-550.586
1970-01-01 00:00:00.000001138,-226.188
1970-01-01 00:00:00.000001139,421.388
1970-01-01 00:00:00.000001140,1276.73
1970-01-01 00:00:00.000001141,1048.712
1970-01-01 00:00:00.000001142,-1063.596
1970-01-01 00:00:00.000001143,-582.916
1970-01-01 00:00:00.000001144,-395.768
1970-01-01 00:00:00.000001145,-362.218
1970-01-01 00:00:00.000001146,-325.984
1970-01-01 00:00:00.000001147,-210.206
1970-01-01 00:00:00.000001148,560.102
1970-01-01 00:00:00.000001149,1312.964
1970-01-01 00:00:00.000001150,984.052
1970-01-01 00:00:00.000001151,-121.268
1970-01-01 00:00:00.000001152,-668.194
1970-01-01 00:00:00.000001153,-316.468
1970-01-01 00:00:00.000001154,-605.608
1970-01-01 00:00:00.000001155,-265.472
1970-01-01 00:00:00.000001156,-69.418
1970-01-01 00:00:00.000001157,851.926
1970-01-01 00:00:00.000001158,1179.374
1970-01-01 00:00:00.000001159,735.05
1970-01-01 00:00:00.000001160,-415.532
1970-01-01 00:00:00.000001161,-503.738
1970-01-01 00:00:00.000001162,-360.144
1970-01-01 00:00:00.000001163,-540.826
1970-01-01 00:00:00.000001164,-137.982
1970-01-01 00:00:00.000001165,-12.688
1970-01-01 00:00:00.000001166,1032.608
1970-01-01 00:00:00.000001167,1165.344
1970-01-01 00:00:00.000001168,417.606
1970-01-01 00:00:00.000001169,-409.066
1970-01-01 00:00:00.000001170,-388.692
1970-01-01 00:00:00.000001171,-496.662
1970-01-01 00:00:00.000001172,-679.784
1970-01-01 00:00:00.000001173,-69.784
1970-01-01 00:00:00.000001174,40.504
1970-01-01 00:00:00.000001175,1173.64
1970-01-01 00:00:00.000001176,1040.294
1970-01-01 00:00:00.000001177,165.188
1970-01-01 00:00:00.000001178,-549.244
1970-01-01 00:00:00.000001179,-512.522
1970-01-01 00:00:00.000001180,-371.368
1970-01-01 00:00:00.000001181,-519.354
1970-01-01 00:00:00.000001182,-144.57
1970-01-01 00:00:00.000001183,264.252
1970-01-01 00:00:00.000001184,1232.078
1970-01-01 00:00:00.000001185,1038.098
1970-01-01 00:00:00.000001186,127.368
1970-01-01 00:00:00.000001187,-762.622
1970-01-01 00:00:00.000001188,-612.928
1970-01-01 00:00:00.000001189,-442.616
1970-01-01 00:00:00.000001190,-554.49
1970-01-01 00:00:00.000001191,-242.17
1970-01-01 00:00:00.000001192,493.124
1970-01-01 00:00:00.000001193,1240.862
1970-01-01 00:00:00.000001194,1176.934
1970-01-01 00:00:00.000001195,110.288
1970-01-01 00:00:00.000001196,-975.39
1970-01-01 00:00:00.000001197,-455.914
1970-01-01 00:00:00.000001198,-405.65
1970-01-01 00:00:00.000001199,-384.788
1970-01-01 00:00:00.000001200,-166.164
1970-01-01 00:00:00.000001201,463.844
1970-01-01 00:00:00.000001202,1112.884
1970-01-01 00:00:00.000001203,1224.758
1970-01-01 00:00:00.000001204,161.284
1970-01-01 00:00:00.000001205,-1106.662
1970-01-01 00:00:00.000001206,-654.286
1970-01-01 00:00:00.000001207,-422.974
1970-01-01 00:00:00.000001208,-261.324
1970-01-01 00:00:00.000001209,-286.212
1970-01-01 00:00:00.000001210,390.766
1970-01-01 00:00:00.000001211,1140.09
1970-01-01 00:00:00.000001212,1177.3
1970-01-01 00:00:00.000001213,-45.14
1970-01-01 00:00:00.000001214,-1064.084
1970-01-01 00:00:00.000001215,-352.824
1970-01-01 00:00:00.000001216,-486.658
1970-01-01 00:00:00.000001217,-137.738
1970-01-01 00:00:00.000001218,-75.274
1970-01-01 00:00:00.000001219,518.866
1970-01-01 00:00:00.000001220,1253.55
1970-01-01 00:00:00.000001221,966.972
1970-01-01 00:00:00.000001222,-271.328
1970-01-01 00:00:00.000001223,-879.742
1970-01-01 00:00:00.000001224,-491.538
1970-01-01 00:00:00.000001225,-537.41
1970-01-01 00:00:00.000001226,-228.628
1970-01-01 00:00:00.000001227,-134.932
1970-01-01 00:00:00.000001228,1034.194
1970-01-01 00:00:00.000001229,1306.864
1970-01-01 00:00:00.000001230,365.39
1970-01-01 00:00:00.000001231,-520.696
1970-01-01 00:00:00.000001232,-684.298
1970-01-01 00:00:00.000001233,-401.014
1970-01-01 00:00:00.000001234,-486.658
1970-01-01 00:00:00.000001235,-235.338
1970-01-01 00:00:00.000001236,45.75
1970-01-01 00:00:00.000001237,50.996
1970-01-01 00:00:00.000001238,1201.822
1970-01-01 00:00:00.000001239,169.58
1970-01-01 00:00:00.000001240,-755.058
1970-01-01 00:00:00.000001241,-717.482
1970-01-01 00:00:00.000001242,-284.138
1970-01-01 00:00:00.000001243,-427.61
1970-01-01 00:00:00.000001244,-528.016
1970-01-01 00:00:00.000001245,353.8
1970-01-01 00:00:00.000001246,343.674
1970-01-01 00:00:00.000001247,1064.694
1970-01-01 00:00:00.000001248,2.318
1970-01-01 00:00:00.000001249,-786.168
1970-01-01 00:00:00.000001250,-475.678
1970-01-01 00:00:00.000001251,-211.426
1970-01-01 00:00:00.000001252,-377.956
1970-01-01 00:00:00.000001253,-453.962
1970-01-01 00:00:00.000001254,300.608
1970-01-01 00:00:00.000001255,298.29
1970-01-01 00:00:00.000001256,1248.914
1970-01-01 00:00:00.000001257,3.172
1970-01-01 00:00:00.000001258,-820.45
1970-01-01 00:00:00.000001259,-469.7
1970-01-01 00:00:00.000001260,-384.788
1970-01-01 00:00:00.000001261,-445.056
1970-01-01 00:00:00.000001262,-401.746
1970-01-01 00:00:00.000001263,410.896
1970-01-01 00:00:00.000001264,436.394
1970-01-01 00:00:00.000001265,1275.022
1970-01-01 00:00:00.000001266,-32.452
1970-01-01 00:00:00.000001267,-1038.098
1970-01-01 00:00:00.000001268,-578.646
1970-01-01 00:00:00.000001269,-358.802
1970-01-01 00:00:00.000001270,-540.948
1970-01-01 00:00:00.000001271,-281.698
1970-01-01 00:00:00.000001272,510.936
1970-01-01 00:00:00.000001273,530.334
1970-01-01 00:00:00.000001274,1124.596
