time_captured,04_out_hrm_accZ
1970-01-01 00:00:00.000000480,1633.092
1970-01-01 00:00:00.000000481,1110.12383851365
1970-01-01 00:00:00.000000482,1024.89470518351
1970-01-01 00:00:00.000000483,515.257735959453
1970-01-01 00:00:00.000000484,837.788506815481
1970-01-01 00:00:00.000000485,774.188375157682
1970-01-01 00:00:00.000000486,999.834669100639
1970-01-01 00:00:00.000000487,1414.85246776295
1970-01-01 00:00:00.000000488,592.277305607852
1970-01-01 00:00:00.000000489,921.954
1970-01-01 00:00:00.000000490,673.969162292501
1970-01-01 00:00:00.000000491,870.75795920463
1970-01-01 00:00:00.000000492,816.06829639173
1970-01-01 00:00:00.000000493,1943.05980330777
1970-01-01 00:00:00.000000494,954.794503462182
1970-01-01 00:00:00.000000495,809.47
1970-01-01 00:00:00.000000496,593.950853017111
1970-01-01 00:00:00.000000497,644.991684216638
1970-01-01 00:00:00.000000498,1016.75852952527
1970-01-01 00:00:00.000000499,1124.99350403135
1970-01-01 00:00:00.000000500,929.952812256614
1970-01-01 00:00:00.000000501,1381.65
1970-01-01 00:00:00.000000502,224.944626446472
1970-01-01 00:00:00.000000503,352.125303709288
1970-01-01 00:00:00.000000504,621.568151945253
1970-01-01 00:00:00.000000505,1541.33062821429
1970-01-01 00:00:00.000000506,856.226509577838
1970-01-01 00:00:00.000000507,1368.474
1970-01-01 00:00:00.000000508,578.832765171808
1970-01-01 00:00:00.000000509,778.03731401509
1970-01-01 00:00:00.000000510,663.697698093418
1970-01-01 00:00:00.000000511,1349.32349161964
1970-01-01 00:00:00.000000512,1244.46041294296
1970-01-01 00:00:00.000000513,1303.204
1970-01-01 00:00:00.000000514,237.13107920984
1970-01-01 00:00:00.000000515,546.611731958128
1970-01-01 00:00:00.000000516,444.138506207897
1970-01-01 00:00:00.000000517,1058.55154149651
1970-01-01 00:00:00.000000518,1074.34584846248
1970-01-01 00:00:00.000000519,1123.376
1970-01-01 00:00:00.000000520,4.60372803846127
1970-01-01 00:00:00.000000521,844.624357864003
1970-01-01 00:00:00.000000522,820.614327206722
1970-01-01 00:00:00.000000523,929.29049053932
1970-01-01 00:00:00.000000524,1301.9510578597
1970-01-01 00:00:00.000000525,1324.31
1970-01-01 00:00:00.000000526,-187.789885939268
1970-01-01 00:00:00.000000527,215.823653992588
1970-01-01 00:00:00.000000528,1117.25941674247
1970-01-01 00:00:00.000000529,951.639409376077
1970-01-01 00:00:00.000000530,1437.87886178651
1970-01-01 00:00:00.000000531,1187.77999464883
1970-01-01 00:00:00.000000532,781.791648006918
1970-01-01 00:00:00.000000533,672.568153196384
1970-01-01 00:00:00.000000534,636.108
1970-01-01 00:00:00.000000535,1069.73791204929
1970-01-01 00:00:00.000000536,1263.64625448061
1970-01-01 00:00:00.000000537,1487.86543914101
1970-01-01 00:00:00.000000538,700.869217271981
1970-01-01 00:00:00.000000539,534.793032225089
1970-01-01 00:00:00.000000540,635.498
1970-01-01 00:00:00.000000541,652.167998095708
1970-01-01 00:00:00.000000542,1459.68030519745
1970-01-01 00:00:00.000000543,1623.36135554145
1970-01-01 00:00:00.000000544,906.706193090132
1970-01-01 00:00:00.000000545,408.947132201812
1970-01-01 00:00:00.000000546,780.922
1970-01-01 00:00:00.000000547,851.456835389592
1970-01-01 00:00:00.000000548,951.596085404312
1970-01-01 00:00:00.000000549,1388.06419164509
1970-01-01 00:00:00.000000550,1277.90362788399
1970-01-01 00:00:00.000000551,945.597645097717
1970-01-01 00:00:00.000000552,737.612
1970-01-01 00:00:00.000000553,736.898153201153
1970-01-01 00:00:00.000000554,745.970060988609
1970-01-01 00:00:00.000000555,1281.9943416975
1970-01-01 00:00:00.000000556,1147.80932776049
1970-01-01 00:00:00.000000557,285.477642709812
1970-01-01 00:00:00.000000558,748.836
1970-01-01 00:00:00.000000559,787.13798530039
1970-01-01 00:00:00.000000560,888.331937510046
1970-01-01 00:00:00.000000561,1405.33248093758
1970-01-01 00:00:00.000000562,1356.25837329387
1970-01-01 00:00:00.000000563,1001.91726770986
1970-01-01 00:00:00.000000564,671.396421176656
1970-01-01 00:00:00.000000565,430.516149834007
1970-01-01 00:00:00.000000566,987.648769272423
1970-01-01 00:00:00.000000567,1704.95
1970-01-01 00:00:00.000000568,1120.2219641976
1970-01-01 00:00:00.000000569,575.928089071633
1970-01-01 00:00:00.000000570,397.320846292017
1970-01-01 00:00:00.000000571,996.255174700929
1970-01-01 00:00:00.000000572,712.392539213675
1970-01-01 00:00:00.000000573,1365.93875127761
1970-01-01 00:00:00.000000574,1279.91871096067
1970-01-01 00:00:00.000000575,1460.6733035114
1970-01-01 00:00:00.000000576,314.76
1970-01-01 00:00:00.000000577,390.13836723218
1970-01-01 00:00:00.000000578,832.842602938962
1970-01-01 00:00:00.000000579,656.928233639683
