time_captured,06_c25_hrm_accZ
1970-01-01 00:00:00.000000478,1191.92042378147
1970-01-01 00:00:00.000000479,753.565467631287
1970-01-01 00:00:00.000000480,764.452
1970-01-01 00:00:00.000000481,551.494250486273
1970-01-01 00:00:00.000000482,882.379117402034
1970-01-01 00:00:00.000000483,757.254
1970-01-01 00:00:00.000000484,1533.56256748497
1970-01-01 00:00:00.000000485,843.119234951475
1970-01-01 00:00:00.000000486,655.283755919709
1970-01-01 00:00:00.000000487,390.390986037717
1970-01-01 00:00:00.000000488,1237.53202780005
1970-01-01 00:00:00.000000489,1440.50179953858
1970-01-01 00:00:00.000000490,906.939570102184
1970-01-01 00:00:00.000000491,1081.29574823231
1970-01-01 00:00:00.000000492,567.788
1970-01-01 00:00:00.000000493,618.898022638822
1970-01-01 00:00:00.000000494,706.62410756697
1970-01-01 00:00:00.000000495,1160.464
1970-01-01 00:00:00.000000496,1477.84720019179
1970-01-01 00:00:00.000000497,1159.99274711603
1970-01-01 00:00:00.000000498,622.351386121917
1970-01-01 00:00:00.000000499,928.010053938153
1970-01-01 00:00:00.000000500,870.399211758478
1970-01-01 00:00:00.000000501,1518.07578572998
1970-01-01 00:00:00.000000502,1129.44013772115
1970-01-01 00:00:00.000000503,924.442392596331
1970-01-01 00:00:00.000000504,708.332
1970-01-01 00:00:00.000000505,964.854284699866
1970-01-01 00:00:00.000000506,528.040998291134
1970-01-01 00:00:00.000000507,833.884924405016
1970-01-01 00:00:00.000000508,1599.15258663611
1970-01-01 00:00:00.000000509,1054.67512778087
1970-01-01 00:00:00.000000510,907.512608798014
1970-01-01 00:00:00.000000511,697.792177528121
1970-01-01 00:00:00.000000512,622.91508312649
1970-01-01 00:00:00.000000513,1291.98
1970-01-01 00:00:00.000000514,1450.67263578504
1970-01-01 00:00:00.000000515,1359.37408783076
1970-01-01 00:00:00.000000516,240.766218358829
1970-01-01 00:00:00.000000517,770.614968626867
1970-01-01 00:00:00.000000518,446.342506793189
1970-01-01 00:00:00.000000519,726.291396068335
1970-01-01 00:00:00.000000520,1102.02700191132
1970-01-01 00:00:00.000000521,1796.82618211813
1970-01-01 00:00:00.000000522,853.39
1970-01-01 00:00:00.000000523,698.741719349723
1970-01-01 00:00:00.000000524,611.515895474866
1970-01-01 00:00:00.000000525,896.822
1970-01-01 00:00:00.000000526,891.835769020899
1970-01-01 00:00:00.000000527,1089.14151792722
1970-01-01 00:00:00.000000528,911.486740716011
1970-01-01 00:00:00.000000529,595.987001168766
1970-01-01 00:00:00.000000530,937.869248964895
1970-01-01 00:00:00.000000531,530.522552103294
1970-01-01 00:00:00.000000532,1063.95695444149
1970-01-01 00:00:00.000000533,1074.45597202527
1970-01-01 00:00:00.000000534,1481.812
1970-01-01 00:00:00.000000535,551.660277658206
1970-01-01 00:00:00.000000536,777.224916567836
1970-01-01 00:00:00.000000537,649.787307052914
1970-01-01 00:00:00.000000538,1267.67309356975
1970-01-01 00:00:00.000000539,1112.95505940556
1970-01-01 00:00:00.000000540,876.576426761497
1970-01-01 00:00:00.000000541,640.32788293744
1970-01-01 00:00:00.000000542,1125.08694423395
1970-01-01 00:00:00.000000543,332.45
1970-01-01 00:00:00.000000544,1062.44561437092
1970-01-01 00:00:00.000000545,894.509121113189
1970-01-01 00:00:00.000000546,1166.58948951939
1970-01-01 00:00:00.000000547,631.322886180943
1970-01-01 00:00:00.000000548,936.958419114505
1970-01-01 00:00:00.000000549,554.49
1970-01-01 00:00:00.000000550,1343.37399526445
1970-01-01 00:00:00.000000551,1425.78293765456
1970-01-01 00:00:00.000000552,1443.748
1970-01-01 00:00:00.000000553,736.684995944545
1970-01-01 00:00:00.000000554,581.350591933098
1970-01-01 00:00:00.000000555,494.312108761003
1970-01-01 00:00:00.000000556,488.244253490623
