time_captured,03_cap_raw_accY
1970-01-01 00:00:00.000000645,67.832
1970-01-01 00:00:00.000000646,157.38
1970-01-01 00:00:00.000000647,313.906
1970-01-01 00:00:00.000000648,-34.526
1970-01-01 00:00:00.000000649,-2.806
1970-01-01 00:00:00.000000650,-852.658
1970-01-01 00:00:00.000000651,-236.924
1970-01-01 00:00:00.000000652,-414.922
1970-01-01 00:00:00.000000653,-415.044
1970-01-01 00:00:00.000000654,17.324
1970-01-01 00:00:00.000000655,269.254
1970-01-01 00:00:00.000000656,43.432
1970-01-01 00:00:00.000000657,137.616
1970-01-01 00:00:00.000000658,-30.622
1970-01-01 00:00:00.000000659,-659.532
1970-01-01 00:00:00.000000660,-127.612
1970-01-01 00:00:00.000000661,246.806
1970-01-01 00:00:00.000000662,240.828
1970-01-01 00:00:00.000000663,-430.66
1970-01-01 00:00:00.000000664,-68.93
1970-01-01 00:00:00.000000665,101.26
1970-01-01 00:00:00.000000666,-244.0
1970-01-01 00:00:00.000000667,-101.748
1970-01-01 00:00:00.000000668,-1000.888
1970-01-01 00:00:00.000000669,395.524
1970-01-01 00:00:00.000000670,364.292
1970-01-01 00:00:00.000000671,-40.504
1970-01-01 00:00:00.000000672,-289.384
1970-01-01 00:00:00.000000673,147.132
1970-01-01 00:00:00.000000674,148.962
1970-01-01 00:00:00.000000675,39.406
1970-01-01 00:00:00.000000676,139.08
1970-01-01 00:00:00.000000677,-374.418
1970-01-01 00:00:00.000000678,332.206
1970-01-01 00:00:00.000000679,332.938
1970-01-01 00:00:00.000000680,139.08
1970-01-01 00:00:00.000000681,-312.198
1970-01-01 00:00:00.000000682,-176.9
1970-01-01 00:00:00.000000683,-160.674
1970-01-01 00:00:00.000000684,10.126
1970-01-01 00:00:00.000000685,-95.648
1970-01-01 00:00:00.000000686,-221.918
1970-01-01 00:00:00.000000687,245.952
1970-01-01 00:00:00.000000688,111.752
1970-01-01 00:00:00.000000689,-20.74
1970-01-01 00:00:00.000000690,-185.806
1970-01-01 00:00:00.000000691,-58.072
1970-01-01 00:00:00.000000692,80.154
1970-01-01 00:00:00.000000693,-28.792
1970-01-01 00:00:00.000000694,227.53
1970-01-01 00:00:00.000000695,4.88
1970-01-01 00:00:00.000000696,621.59
1970-01-01 00:00:00.000000697,123.098
1970-01-01 00:00:00.000000698,173.728
1970-01-01 00:00:00.000000699,-341.356
1970-01-01 00:00:00.000000700,10.858
1970-01-01 00:00:00.000000701,77.592
1970-01-01 00:00:00.000000702,-359.778
1970-01-01 00:00:00.000000703,-393.816
1970-01-01 00:00:00.000000704,-634.278
1970-01-01 00:00:00.000000705,584.624
1970-01-01 00:00:00.000000706,308.66
1970-01-01 00:00:00.000000707,-233.752
1970-01-01 00:00:00.000000708,-215.696
1970-01-01 00:00:00.000000709,418.216
1970-01-01 00:00:00.000000710,0.488
1970-01-01 00:00:00.000000711,-73.81
1970-01-01 00:00:00.000000712,-358.924
1970-01-01 00:00:00.000000713,189.1
1970-01-01 00:00:00.000000714,360.632
1970-01-01 00:00:00.000000715,10.858
1970-01-01 00:00:00.000000716,245.464
1970-01-01 00:00:00.000000717,-80.764
1970-01-01 00:00:00.000000718,388.936
1970-01-01 00:00:00.000000719,137.86
1970-01-01 00:00:00.000000720,-136.03
1970-01-01 00:00:00.000000721,-539.972
1970-01-01 00:00:00.000000722,-637.816
1970-01-01 00:00:00.000000723,376.37
1970-01-01 00:00:00.000000724,-52.46
1970-01-01 00:00:00.000000725,71.736
1970-01-01 00:00:00.000000726,-45.75
1970-01-01 00:00:00.000000727,24.766
1970-01-01 00:00:00.000000728,205.326
1970-01-01 00:00:00.000000729,94.916
1970-01-01 00:00:00.000000730,-458.476
1970-01-01 00:00:00.000000731,-802.516
1970-01-01 00:00:00.000000732,68.808
1970-01-01 00:00:00.000000733,316.102
1970-01-01 00:00:00.000000734,279.746
1970-01-01 00:00:00.000000735,280.722
1970-01-01 00:00:00.000000736,412.36
1970-01-01 00:00:00.000000737,191.906
1970-01-01 00:00:00.000000738,346.114
1970-01-01 00:00:00.000000739,-177.876
1970-01-01 00:00:00.000000740,-610.976
1970-01-01 00:00:00.000000741,-81.374
1970-01-01 00:00:00.000000742,198.494
1970-01-01 00:00:00.000000743,249.612
1970-01-01 00:00:00.000000744,200.324
1970-01-01 00:00:00.000000745,236.924
1970-01-01 00:00:00.000000746,-27.328
1970-01-01 00:00:00.000000747,-74.908
1970-01-01 00:00:00.000000748,115.412
1970-01-01 00:00:00.000000749,-635.864
1970-01-01 00:00:00.000000750,-201.178
1970-01-01 00:00:00.000000751,-255.834
1970-01-01 00:00:00.000000752,-218.136
1970-01-01 00:00:00.000000753,-256.81
1970-01-01 00:00:00.000000754,-209.962
1970-01-01 00:00:00.000000755,-362.34
1970-01-01 00:00:00.000000756,106.384
1970-01-01 00:00:00.000000757,94.306
1970-01-01 00:00:00.000000758,128.466
1970-01-01 00:00:00.000000759,418.826
1970-01-01 00:00:00.000000760,28.67
1970-01-01 00:00:00.000000761,-265.716
1970-01-01 00:00:00.000000762,-352.458
1970-01-01 00:00:00.000000763,-75.274
1970-01-01 00:00:00.000000764,20.008
1970-01-01 00:00:00.000000765,383.812
1970-01-01 00:00:00.000000766,154.33
1970-01-01 00:00:00.000000767,-401.136
1970-01-01 00:00:00.000000768,158.234
1970-01-01 00:00:00.000000769,-290.604
1970-01-01 00:00:00.000000770,244.244
1970-01-01 00:00:00.000000771,74.42
1970-01-01 00:00:00.000000772,186.782
1970-01-01 00:00:00.000000773,-191.296
1970-01-01 00:00:00.000000774,434.32
1970-01-01 00:00:00.000000775,49.532
1970-01-01 00:00:00.000000776,-225.09
1970-01-01 00:00:00.000000777,-177.876
1970-01-01 00:00:00.000000778,-227.164
1970-01-01 00:00:00.000000779,236.924
1970-01-01 00:00:00.000000780,94.794
1970-01-01 00:00:00.000000781,-62.342
1970-01-01 00:00:00.000000782,-82.35
1970-01-01 00:00:00.000000783,91.744
1970-01-01 00:00:00.000000784,-76.128
1970-01-01 00:00:00.000000785,-76.738
1970-01-01 00:00:00.000000786,517.158
1970-01-01 00:00:00.000000787,86.62
1970-01-01 00:00:00.000000788,-44.286
1970-01-01 00:00:00.000000789,-310.612
1970-01-01 00:00:00.000000790,9.882
1970-01-01 00:00:00.000000791,-386.008
1970-01-01 00:00:00.000000792,-124.806
1970-01-01 00:00:00.000000793,-361.364
1970-01-01 00:00:00.000000794,185.196
1970-01-01 00:00:00.000000795,633.79
1970-01-01 00:00:00.000000796,169.214
1970-01-01 00:00:00.000000797,-1.586
1970-01-01 00:00:00.000000798,-138.958
1970-01-01 00:00:00.000000799,372.588
1970-01-01 00:00:00.000000800,-157.624
1970-01-01 00:00:00.000000801,133.956
1970-01-01 00:00:00.000000802,-527.65
1970-01-01 00:00:00.000000803,258.64
1970-01-01 00:00:00.000000804,297.192
1970-01-01 00:00:00.000000805,58.072
1970-01-01 00:00:00.000000806,221.674
1970-01-01 00:00:00.000000807,-39.65
1970-01-01 00:00:00.000000808,47.702
1970-01-01 00:00:00.000000809,-258.274
1970-01-01 00:00:00.000000810,-25.62
1970-01-01 00:00:00.000000811,-248.88
1970-01-01 00:00:00.000000812,107.604
1970-01-01 00:00:00.000000813,331.108
1970-01-01 00:00:00.000000814,-127.856
1970-01-01 00:00:00.000000815,447.374
1970-01-01 00:00:00.000000816,175.436
1970-01-01 00:00:00.000000817,219.478
1970-01-01 00:00:00.000000818,600.24
1970-01-01 00:00:00.000000819,549.244
1970-01-01 00:00:00.000000820,-90.768
1970-01-01 00:00:00.000000821,-220.454
1970-01-01 00:00:00.000000822,-148.352
1970-01-01 00:00:00.000000823,104.31
1970-01-01 00:00:00.000000824,249.978
1970-01-01 00:00:00.000000825,236.436
1970-01-01 00:00:00.000000826,34.16
1970-01-01 00:00:00.000000827,112.972
1970-01-01 00:00:00.000000828,324.52
1970-01-01 00:00:00.000000829,-228.14
1970-01-01 00:00:00.000000830,-427.61
1970-01-01 00:00:00.000000831,-214.11
1970-01-01 00:00:00.000000832,177.876
1970-01-01 00:00:00.000000833,-0.61
1970-01-01 00:00:00.000000834,275.11
1970-01-01 00:00:00.000000835,147.132
1970-01-01 00:00:00.000000836,-175.558
1970-01-01 00:00:00.000000837,-277.55
1970-01-01 00:00:00.000000838,-178.73
1970-01-01 00:00:00.000000839,-186.904
1970-01-01 00:00:00.000000840,-101.992
1970-01-01 00:00:00.000000841,86.01
1970-01-01 00:00:00.000000842,82.716
1970-01-01 00:00:00.000000843,32.33
1970-01-01 00:00:00.000000844,-183.366
1970-01-01 00:00:00.000000845,-3.66
1970-01-01 00:00:00.000000846,141.52
1970-01-01 00:00:00.000000847,-84.668
1970-01-01 00:00:00.000000848,-368.196
1970-01-01 00:00:00.000000849,213.744
1970-01-01 00:00:00.000000850,-14.03
1970-01-01 00:00:00.000000851,15.372
1970-01-01 00:00:00.000000852,-283.772
1970-01-01 00:00:00.000000853,-279.502
1970-01-01 00:00:00.000000854,-448.35
1970-01-01 00:00:00.000000855,83.936
1970-01-01 00:00:00.000000856,-375.394
1970-01-01 00:00:00.000000857,-156.526
1970-01-01 00:00:00.000000858,189.832
1970-01-01 00:00:00.000000859,-59.658
1970-01-01 00:00:00.000000860,6.222
1970-01-01 00:00:00.000000861,233.02
1970-01-01 00:00:00.000000862,311.1
1970-01-01 00:00:00.000000863,-143.594
1970-01-01 00:00:00.000000864,82.838
1970-01-01 00:00:00.000000865,-157.868
1970-01-01 00:00:00.000000866,-234.606
1970-01-01 00:00:00.000000867,-232.532
1970-01-01 00:00:00.000000868,15.006
1970-01-01 00:00:00.000000869,-288.164
1970-01-01 00:00:00.000000870,-274.988
1970-01-01 00:00:00.000000871,-572.912
1970-01-01 00:00:00.000000872,-52.46
1970-01-01 00:00:00.000000873,210.572
1970-01-01 00:00:00.000000874,-41.846
1970-01-01 00:00:00.000000875,321.958
1970-01-01 00:00:00.000000876,1043.588
1970-01-01 00:00:00.000000877,453.84
1970-01-01 00:00:00.000000878,14.396
1970-01-01 00:00:00.000000879,-250.222
1970-01-01 00:00:00.000000880,-190.686
1970-01-01 00:00:00.000000881,-43.798
1970-01-01 00:00:00.000000882,-218.258
1970-01-01 00:00:00.000000883,-549.732
1970-01-01 00:00:00.000000884,-118.828
1970-01-01 00:00:00.000000885,192.15
1970-01-01 00:00:00.000000886,312.564
1970-01-01 00:00:00.000000887,-68.564
1970-01-01 00:00:00.000000888,-245.586
1970-01-01 00:00:00.000000889,289.994
1970-01-01 00:00:00.000000890,270.84
1970-01-01 00:00:00.000000891,-111.874
1970-01-01 00:00:00.000000892,-42.578
1970-01-01 00:00:00.000000893,401.99
1970-01-01 00:00:00.000000894,270.718
1970-01-01 00:00:00.000000895,55.266
1970-01-01 00:00:00.000000896,-101.382
1970-01-01 00:00:00.000000897,-212.768
1970-01-01 00:00:00.000000898,277.794
1970-01-01 00:00:00.000000899,81.374
1970-01-01 00:00:00.000000900,-416.02
1970-01-01 00:00:00.000000901,-692.716
1970-01-01 00:00:00.000000902,164.212
1970-01-01 00:00:00.000000903,97.844
1970-01-01 00:00:00.000000904,-126.758
1970-01-01 00:00:00.000000905,-159.088
1970-01-01 00:00:00.000000906,-187.148
1970-01-01 00:00:00.000000907,137.738
1970-01-01 00:00:00.000000908,101.87
1970-01-01 00:00:00.000000909,-110.41
1970-01-01 00:00:00.000000910,-255.224
1970-01-01 00:00:00.000000911,188.978
1970-01-01 00:00:00.000000912,279.502
1970-01-01 00:00:00.000000913,408.09
1970-01-01 00:00:00.000000914,309.148
1970-01-01 00:00:00.000000915,309.148
1970-01-01 00:00:00.000000916,117.242
1970-01-01 00:00:00.000000917,-65.148
1970-01-01 00:00:00.000000918,-404.186
1970-01-01 00:00:00.000000919,-1004.792
1970-01-01 00:00:00.000000920,-171.532
1970-01-01 00:00:00.000000921,-60.634
1970-01-01 00:00:00.000000922,478.118
1970-01-01 00:00:00.000000923,380.274
1970-01-01 00:00:00.000000924,439.078
1970-01-01 00:00:00.000000925,19.276
1970-01-01 00:00:00.000000926,-170.434
1970-01-01 00:00:00.000000927,-122.122
1970-01-01 00:00:00.000000928,-234.24
1970-01-01 00:00:00.000000929,-305.732
1970-01-01 00:00:00.000000930,-180.438
1970-01-01 00:00:00.000000931,109.678
1970-01-01 00:00:00.000000932,91.622
1970-01-01 00:00:00.000000933,-129.076
1970-01-01 00:00:00.000000934,234.85
1970-01-01 00:00:00.000000935,149.45
1970-01-01 00:00:00.000000936,400.16
1970-01-01 00:00:00.000000937,37.21
1970-01-01 00:00:00.000000938,301.34
1970-01-01 00:00:00.000000939,146.156
1970-01-01 00:00:00.000000940,-81.374
1970-01-01 00:00:00.000000941,-541.07
1970-01-01 00:00:00.000000942,-373.93
1970-01-01 00:00:00.000000943,-226.798
1970-01-01 00:00:00.000000944,99.064
1970-01-01 00:00:00.000000945,-150.182
1970-01-01 00:00:00.000000946,-368.318
1970-01-01 00:00:00.000000947,73.688
1970-01-01 00:00:00.000000948,463.112
1970-01-01 00:00:00.000000949,253.516
1970-01-01 00:00:00.000000950,68.808
1970-01-01 00:00:00.000000951,188.978
1970-01-01 00:00:00.000000952,-241.926
1970-01-01 00:00:00.000000953,17.202
1970-01-01 00:00:00.000000954,-278.282
1970-01-01 00:00:00.000000955,-364.78
1970-01-01 00:00:00.000000956,594.628
1970-01-01 00:00:00.000000957,-26.84
1970-01-01 00:00:00.000000958,12.566
1970-01-01 00:00:00.000000959,-330.986
1970-01-01 00:00:00.000000960,78.568
1970-01-01 00:00:00.000000961,-86.498
1970-01-01 00:00:00.000000962,-99.064
1970-01-01 00:00:00.000000963,-532.042
1970-01-01 00:00:00.000000964,-498.98
1970-01-01 00:00:00.000000965,550.586
1970-01-01 00:00:00.000000966,245.83
1970-01-01 00:00:00.000000967,45.994
1970-01-01 00:00:00.000000968,-124.318
1970-01-01 00:00:00.000000969,486.536
1970-01-01 00:00:00.000000970,69.906
1970-01-01 00:00:00.000000971,-206.912
1970-01-01 00:00:00.000000972,-135.298
1970-01-01 00:00:00.000000973,-407.602
1970-01-01 00:00:00.000000974,16.47
1970-01-01 00:00:00.000000975,-197.64
1970-01-01 00:00:00.000000976,-3.538
1970-01-01 00:00:00.000000977,-29.524
1970-01-01 00:00:00.000000978,460.916
1970-01-01 00:00:00.000000979,-125.782
1970-01-01 00:00:00.000000980,168.482
1970-01-01 00:00:00.000000981,-37.088
1970-01-01 00:00:00.000000982,337.086
1970-01-01 00:00:00.000000983,248.27
1970-01-01 00:00:00.000000984,104.066
1970-01-01 00:00:00.000000985,126.88
1970-01-01 00:00:00.000000986,51.728
1970-01-01 00:00:00.000000987,344.65
1970-01-01 00:00:00.000000988,-181.048
1970-01-01 00:00:00.000000989,263.398
1970-01-01 00:00:00.000000990,-142.496
1970-01-01 00:00:00.000000991,-182.268
1970-01-01 00:00:00.000000992,-8.052
1970-01-01 00:00:00.000000993,174.094
1970-01-01 00:00:00.000000994,264.252
1970-01-01 00:00:00.000000995,-282.308
1970-01-01 00:00:00.000000996,-418.094
1970-01-01 00:00:00.000000997,98.332
1970-01-01 00:00:00.000000998,-163.358
1970-01-01 00:00:00.000000999,-888.892
1970-01-01 00:00:00.000001000,-14.64
1970-01-01 00:00:00.000001001,-72.712
1970-01-01 00:00:00.000001002,555.588
1970-01-01 00:00:00.000001003,482.876
1970-01-01 00:00:00.000001004,491.904
1970-01-01 00:00:00.000001005,496.54
1970-01-01 00:00:00.000001006,129.93
1970-01-01 00:00:00.000001007,88.938
1970-01-01 00:00:00.000001008,-95.282
1970-01-01 00:00:00.000001009,-273.036
1970-01-01 00:00:00.000001010,-269.376
1970-01-01 00:00:00.000001011,528.87
1970-01-01 00:00:00.000001012,535.58
1970-01-01 00:00:00.000001013,97.966
1970-01-01 00:00:00.000001014,209.962
1970-01-01 00:00:00.000001015,112.362
1970-01-01 00:00:00.000001016,-408.944
1970-01-01 00:00:00.000001017,-218.868
1970-01-01 00:00:00.000001018,-213.5
1970-01-01 00:00:00.000001019,-427.61
1970-01-01 00:00:00.000001020,288.896
1970-01-01 00:00:00.000001021,269.376
1970-01-01 00:00:00.000001022,114.558
1970-01-01 00:00:00.000001023,226.432
1970-01-01 00:00:00.000001024,-154.208
1970-01-01 00:00:00.000001025,132.004
1970-01-01 00:00:00.000001026,-304.146
1970-01-01 00:00:00.000001027,-300.974
1970-01-01 00:00:00.000001028,175.558
1970-01-01 00:00:00.000001029,-39.894
1970-01-01 00:00:00.000001030,-73.566
1970-01-01 00:00:00.000001031,-48.434
1970-01-01 00:00:00.000001032,109.068
1970-01-01 00:00:00.000001033,-252.54
1970-01-01 00:00:00.000001034,436.028
1970-01-01 00:00:00.000001035,124.074
1970-01-01 00:00:00.000001036,-260.47
1970-01-01 00:00:00.000001037,-161.406
1970-01-01 00:00:00.000001038,-18.666
1970-01-01 00:00:00.000001039,247.05
1970-01-01 00:00:00.000001040,206.912
1970-01-01 00:00:00.000001041,219.6
1970-01-01 00:00:00.000001042,104.676
1970-01-01 00:00:00.000001043,-7.198
1970-01-01 00:00:00.000001044,151.036
1970-01-01 00:00:00.000001045,-111.752
1970-01-01 00:00:00.000001046,-312.442
1970-01-01 00:00:00.000001047,274.866
1970-01-01 00:00:00.000001048,297.314
1970-01-01 00:00:00.000001049,204.35
1970-01-01 00:00:00.000001050,120.658
1970-01-01 00:00:00.000001051,-220.698
1970-01-01 00:00:00.000001052,26.23
1970-01-01 00:00:00.000001053,-94.55
1970-01-01 00:00:00.000001054,92.72
1970-01-01 00:00:00.000001055,-175.68
1970-01-01 00:00:00.000001056,-16.104
1970-01-01 00:00:00.000001057,185.684
1970-01-01 00:00:00.000001058,23.058
1970-01-01 00:00:00.000001059,367.952
1970-01-01 00:00:00.000001060,-353.068
1970-01-01 00:00:00.000001061,14.762
1970-01-01 00:00:00.000001062,73.688
1970-01-01 00:00:00.000001063,-160.918
1970-01-01 00:00:00.000001064,-87.84
1970-01-01 00:00:00.000001065,138.836
1970-01-01 00:00:00.000001066,258.884
1970-01-01 00:00:00.000001067,59.048
1970-01-01 00:00:00.000001068,365.268
1970-01-01 00:00:00.000001069,-222.162
1970-01-01 00:00:00.000001070,22.936
1970-01-01 00:00:00.000001071,-104.554
1970-01-01 00:00:00.000001072,-65.636
1970-01-01 00:00:00.000001073,-84.668
1970-01-01 00:00:00.000001074,46.482
1970-01-01 00:00:00.000001075,433.954
1970-01-01 00:00:00.000001076,165.676
1970-01-01 00:00:00.000001077,-168.97
1970-01-01 00:00:00.000001078,-202.398
1970-01-01 00:00:00.000001079,341.722
1970-01-01 00:00:00.000001080,231.8
1970-01-01 00:00:00.000001081,-334.89
1970-01-01 00:00:00.000001082,-139.812
1970-01-01 00:00:00.000001083,92.354
1970-01-01 00:00:00.000001084,3.782
1970-01-01 00:00:00.000001085,-388.692
1970-01-01 00:00:00.000001086,-286.09
1970-01-01 00:00:00.000001087,51.606
1970-01-01 00:00:00.000001088,74.42
1970-01-01 00:00:00.000001089,-25.62
1970-01-01 00:00:00.000001090,90.89
1970-01-01 00:00:00.000001091,-149.328
1970-01-01 00:00:00.000001092,526.186
1970-01-01 00:00:00.000001093,190.32
1970-01-01 00:00:00.000001094,-34.404
1970-01-01 00:00:00.000001095,-115.534
1970-01-01 00:00:00.000001096,-264.496
1970-01-01 00:00:00.000001097,-114.192
1970-01-01 00:00:00.000001098,-210.938
1970-01-01 00:00:00.000001099,61.854
1970-01-01 00:00:00.000001100,214.72
1970-01-01 00:00:00.000001101,663.07
1970-01-01 00:00:00.000001102,639.524
1970-01-01 00:00:00.000001103,148.474
1970-01-01 00:00:00.000001104,-211.548
1970-01-01 00:00:00.000001105,-337.574
1970-01-01 00:00:00.000001106,-708.942
1970-01-01 00:00:00.000001107,-394.792
1970-01-01 00:00:00.000001108,323.788
1970-01-01 00:00:00.000001109,505.934
1970-01-01 00:00:00.000001110,394.182
1970-01-01 00:00:00.000001111,5.002
1970-01-01 00:00:00.000001112,108.58
1970-01-01 00:00:00.000001113,-150.06
1970-01-01 00:00:00.000001114,85.522
1970-01-01 00:00:00.000001115,-153.964
1970-01-01 00:00:00.000001116,373.564
1970-01-01 00:00:00.000001117,79.3
1970-01-01 00:00:00.000001118,56.73
1970-01-01 00:00:00.000001119,94.306
1970-01-01 00:00:00.000001120,219.478
1970-01-01 00:00:00.000001121,344.162
1970-01-01 00:00:00.000001122,176.046
1970-01-01 00:00:00.000001123,289.14
1970-01-01 00:00:00.000001124,-268.522
1970-01-01 00:00:00.000001125,310.978
1970-01-01 00:00:00.000001126,18.422
1970-01-01 00:00:00.000001127,51.484
1970-01-01 00:00:00.000001128,-219.478
1970-01-01 00:00:00.000001129,-108.946
1970-01-01 00:00:00.000001130,-175.192
1970-01-01 00:00:00.000001131,-255.224
1970-01-01 00:00:00.000001132,-389.424
1970-01-01 00:00:00.000001133,-225.578
1970-01-01 00:00:00.000001134,-459.94
1970-01-01 00:00:00.000001135,-118.462
1970-01-01 00:00:00.000001136,-135.786
1970-01-01 00:00:00.000001137,359.29
1970-01-01 00:00:00.000001138,299.144
1970-01-01 00:00:00.000001139,350.506
1970-01-01 00:00:00.000001140,512.034
1970-01-01 00:00:00.000001141,-345.748
1970-01-01 00:00:00.000001142,-186.538
1970-01-01 00:00:00.000001143,136.64
1970-01-01 00:00:00.000001144,-67.466
1970-01-01 00:00:00.000001145,-458.72
1970-01-01 00:00:00.000001146,-128.588
1970-01-01 00:00:00.000001147,221.918
1970-01-01 00:00:00.000001148,-23.79
1970-01-01 00:00:00.000001149,0.366
1970-01-01 00:00:00.000001150,-297.558
1970-01-01 00:00:00.000001151,33.672
1970-01-01 00:00:00.000001152,232.898
1970-01-01 00:00:00.000001153,-179.95
1970-01-01 00:00:00.000001154,-161.04
1970-01-01 00:00:00.000001155,147.986
1970-01-01 00:00:00.000001156,330.742
1970-01-01 00:00:00.000001157,-130.784
1970-01-01 00:00:00.000001158,-186.416
1970-01-01 00:00:00.000001159,-236.802
1970-01-01 00:00:00.000001160,79.3
1970-01-01 00:00:00.000001161,-213.866
1970-01-01 00:00:00.000001162,-269.132
1970-01-01 00:00:00.000001163,-390.4
1970-01-01 00:00:00.000001164,166.286
1970-01-01 00:00:00.000001165,-10.492
1970-01-01 00:00:00.000001166,170.8
1970-01-01 00:00:00.000001167,170.8
1970-01-01 00:00:00.000001168,-155.55
1970-01-01 00:00:00.000001169,-98.088
1970-01-01 00:00:00.000001170,-12.078
1970-01-01 00:00:00.000001171,-85.644
1970-01-01 00:00:00.000001172,-413.702
1970-01-01 00:00:00.000001173,569.252
1970-01-01 00:00:00.000001174,316.224
1970-01-01 00:00:00.000001175,-23.424
1970-01-01 00:00:00.000001176,-77.226
1970-01-01 00:00:00.000001177,-69.418
1970-01-01 00:00:00.000001178,233.264
1970-01-01 00:00:00.000001179,-218.38
1970-01-01 00:00:00.000001180,-367.22
1970-01-01 00:00:00.000001181,-545.462
1970-01-01 00:00:00.000001182,212.646
1970-01-01 00:00:00.000001183,-267.912
1970-01-01 00:00:00.000001184,-222.284
1970-01-01 00:00:00.000001185,-191.052
1970-01-01 00:00:00.000001186,-684.42
1970-01-01 00:00:00.000001187,292.922
1970-01-01 00:00:00.000001188,264.374
1970-01-01 00:00:00.000001189,394.67
1970-01-01 00:00:00.000001190,16.958
1970-01-01 00:00:00.000001191,172.752
1970-01-01 00:00:00.000001192,-421.022
1970-01-01 00:00:00.000001193,-374.052
1970-01-01 00:00:00.000001194,-375.638
1970-01-01 00:00:00.000001195,-89.304
1970-01-01 00:00:00.000001196,-81.008
1970-01-01 00:00:00.000001197,-645.746
1970-01-01 00:00:00.000001198,98.454
1970-01-01 00:00:00.000001199,-1.708
1970-01-01 00:00:00.000001200,26.962
1970-01-01 00:00:00.000001201,-359.778
1970-01-01 00:00:00.000001202,171.776
1970-01-01 00:00:00.000001203,137.128
1970-01-01 00:00:00.000001204,-548.756
1970-01-01 00:00:00.000001205,593.652
1970-01-01 00:00:00.000001206,423.462
1970-01-01 00:00:00.000001207,484.584
1970-01-01 00:00:00.000001208,-221.796
1970-01-01 00:00:00.000001209,-176.29
1970-01-01 00:00:00.000001210,40.016
1970-01-01 00:00:00.000001211,42.578
1970-01-01 00:00:00.000001212,-72.712
1970-01-01 00:00:00.000001213,-62.22
1970-01-01 00:00:00.000001214,42.09
1970-01-01 00:00:00.000001215,486.048
1970-01-01 00:00:00.000001216,146.644
1970-01-01 00:00:00.000001217,-278.16
1970-01-01 00:00:00.000001218,-24.766
1970-01-01 00:00:00.000001219,157.136
1970-01-01 00:00:00.000001220,33.672
1970-01-01 00:00:00.000001221,-523.868
1970-01-01 00:00:00.000001222,-487.634
1970-01-01 00:00:00.000001223,-97.6
1970-01-01 00:00:00.000001224,574.498
1970-01-01 00:00:00.000001225,-101.626
1970-01-01 00:00:00.000001226,-299.388
1970-01-01 00:00:00.000001227,155.794
1970-01-01 00:00:00.000001228,215.208
1970-01-01 00:00:00.000001229,116.266
1970-01-01 00:00:00.000001230,223.87
1970-01-01 00:00:00.000001231,-247.05
1970-01-01 00:00:00.000001232,-144.57
1970-01-01 00:00:00.000001233,41.358
1970-01-01 00:00:00.000001234,230.214
1970-01-01 00:00:00.000001235,-24.4
1970-01-01 00:00:00.000001236,-216.062
1970-01-01 00:00:00.000001237,-82.472
1970-01-01 00:00:00.000001238,-44.042
1970-01-01 00:00:00.000001239,-42.822
1970-01-01 00:00:00.000001240,-582.184
1970-01-01 00:00:00.000001241,223.26
1970-01-01 00:00:00.000001242,26.718
1970-01-01 00:00:00.000001243,-445.544
1970-01-01 00:00:00.000001244,228.75
1970-01-01 00:00:00.000001245,183.488
1970-01-01 00:00:00.000001246,-27.206
1970-01-01 00:00:00.000001247,-39.65
1970-01-01 00:00:00.000001248,-47.946
1970-01-01 00:00:00.000001249,-15.128
1970-01-01 00:00:00.000001250,-105.896
1970-01-01 00:00:00.000001251,-59.17
1970-01-01 00:00:00.000001252,-37.698
1970-01-01 00:00:00.000001253,-155.794
1970-01-01 00:00:00.000001254,-113.338
1970-01-01 00:00:00.000001255,-16.226
1970-01-01 00:00:00.000001256,273.89
1970-01-01 00:00:00.000001257,41.114
1970-01-01 00:00:00.000001258,7.808
1970-01-01 00:00:00.000001259,-328.424
1970-01-01 00:00:00.000001260,67.832
1970-01-01 00:00:00.000001261,-52.338
1970-01-01 00:00:00.000001262,-522.892
1970-01-01 00:00:00.000001263,-4.88
1970-01-01 00:00:00.000001264,-110.044
1970-01-01 00:00:00.000001265,56.364
1970-01-01 00:00:00.000001266,31.72
1970-01-01 00:00:00.000001267,-317.688
1970-01-01 00:00:00.000001268,-801.906
1970-01-01 00:00:00.000001269,-211.426
1970-01-01 00:00:00.000001270,415.898
1970-01-01 00:00:00.000001271,-228.872
1970-01-01 00:00:00.000001272,-396.134
1970-01-01 00:00:00.000001273,177.632
1970-01-01 00:00:00.000001274,-79.178
1970-01-01 00:00:00.000001275,29.402
1970-01-01 00:00:00.000001276,-167.384
1970-01-01 00:00:00.000001277,394.67
1970-01-01 00:00:00.000001278,163.602
1970-01-01 00:00:00.000001279,277.184
1970-01-01 00:00:00.000001280,250.344
1970-01-01 00:00:00.000001281,-502.274
1970-01-01 00:00:00.000001282,-468.602
1970-01-01 00:00:00.000001283,109.19
1970-01-01 00:00:00.000001284,-274.5
1970-01-01 00:00:00.000001285,199.592
1970-01-01 00:00:00.000001286,-95.892
1970-01-01 00:00:00.000001287,397.232
1970-01-01 00:00:00.000001288,409.92
1970-01-01 00:00:00.000001289,-694.058
1970-01-01 00:00:00.000001290,-121.634
1970-01-01 00:00:00.000001291,86.864
1970-01-01 00:00:00.000001292,116.51
1970-01-01 00:00:00.000001293,231.068
1970-01-01 00:00:00.000001294,156.77
