time_captured,05_unb_hrm_accZ
1970-01-01 00:00:00.000000539,1068.37031903907
1970-01-01 00:00:00.000000540,847.389985418888
1970-01-01 00:00:00.000000541,611.155578510472
1970-01-01 00:00:00.000000542,731.550606340707
1970-01-01 00:00:00.000000543,881.694
1970-01-01 00:00:00.000000544,1045.11347669556
1970-01-01 00:00:00.000000545,1460.21227410502
1970-01-01 00:00:00.000000546,2024.102
1970-01-01 00:00:00.000000547,347.530970152039
1970-01-01 00:00:00.000000548,730.646510331591
1970-01-01 00:00:00.000000549,774.654057270595
1970-01-01 00:00:00.000000550,1677.16457724246
1970-01-01 00:00:00.000000551,802.001346465378
1970-01-01 00:00:00.000000552,1165.34058834757
1970-01-01 00:00:00.000000553,453.833579213072
1970-01-01 00:00:00.000000554,784.21673018627
1970-01-01 00:00:00.000000555,525.454
1970-01-01 00:00:00.000000556,686.87188390435
1970-01-01 00:00:00.000000557,1837.06810650852
1970-01-01 00:00:00.000000558,1011.72071709913
1970-01-01 00:00:00.000000559,903.316117156356
1970-01-01 00:00:00.000000560,832.79099523936
1970-01-01 00:00:00.000000561,575.962
1970-01-01 00:00:00.000000562,1564.70702787189
1970-01-01 00:00:00.000000563,1218.83656666142
1970-01-01 00:00:00.000000564,937.204
1970-01-01 00:00:00.000000565,612.590779004431
1970-01-01 00:00:00.000000566,800.923439314008
1970-01-01 00:00:00.000000567,415.570220732568
1970-01-01 00:00:00.000000568,926.682119181048
1970-01-01 00:00:00.000000569,1473.83303747127
1970-01-01 00:00:00.000000570,1546.21783904603
1970-01-01 00:00:00.000000571,753.392681200366
1970-01-01 00:00:00.000000572,515.099010192528
1970-01-01 00:00:00.000000573,818.864
1970-01-01 00:00:00.000000574,1049.25284246972
1970-01-01 00:00:00.000000575,1080.36510167584
1970-01-01 00:00:00.000000576,1336.266
1970-01-01 00:00:00.000000577,1126.10293701673
1970-01-01 00:00:00.000000578,678.27034901834
