time_captured,04_out_hrm_accY
1970-01-01 00:00:00.000000349,92.0786880360468
1970-01-01 00:00:00.000000350,387.830118472244
1970-01-01 00:00:00.000000351,-271.877668692705
1970-01-01 00:00:00.000000352,25.4655301416901
1970-01-01 00:00:00.000000353,-11.9292162734545
1970-01-01 00:00:00.000000354,-9.638
1970-01-01 00:00:00.000000355,-12.3328006392771
1970-01-01 00:00:00.000000356,303.604634330634
1970-01-01 00:00:00.000000357,294.470162382423
1970-01-01 00:00:00.000000358,-28.0183173456676
1970-01-01 00:00:00.000000359,425.560597390427
1970-01-01 00:00:00.000000360,-445.422
1970-01-01 00:00:00.000000361,256.070739471552
1970-01-01 00:00:00.000000362,-252.452659530609
1970-01-01 00:00:00.000000363,-71.4757606115637
1970-01-01 00:00:00.000000364,31.1965167558414
1970-01-01 00:00:00.000000365,105.647199452138
1970-01-01 00:00:00.000000366,82.594
1970-01-01 00:00:00.000000367,-187.529488489655
1970-01-01 00:00:00.000000368,-360.469680287527
1970-01-01 00:00:00.000000369,15.128
1970-01-01 00:00:00.000000370,-302.013557710833
1970-01-01 00:00:00.000000371,142.253623834478
1970-01-01 00:00:00.000000372,-0.152901314972837
1970-01-01 00:00:00.000000373,-189.099800960047
1970-01-01 00:00:00.000000374,25.7895615404445
1970-01-01 00:00:00.000000375,-217.526
1970-01-01 00:00:00.000000376,439.510400579415
1970-01-01 00:00:00.000000377,430.230427587989
1970-01-01 00:00:00.000000378,219.4750323272
1970-01-01 00:00:00.000000379,-194.900821618954
1970-01-01 00:00:00.000000380,44.6339751166944
1970-01-01 00:00:00.000000381,-153.354
1970-01-01 00:00:00.000000382,-91.3799678372216
1970-01-01 00:00:00.000000383,-41.1875455328952
1970-01-01 00:00:00.000000384,-75.7261094097864
1970-01-01 00:00:00.000000385,305.272118315739
1970-01-01 00:00:00.000000386,20.6379366881103
1970-01-01 00:00:00.000000387,-375.272
1970-01-01 00:00:00.000000388,-466.5239840102
1970-01-01 00:00:00.000000389,33.9250788707911
1970-01-01 00:00:00.000000390,-389.397375879012
1970-01-01 00:00:00.000000391,28.3606228481123
1970-01-01 00:00:00.000000392,397.701560678577
1970-01-01 00:00:00.000000393,-127.051622737465
1970-01-01 00:00:00.000000394,-169.501617875823
1970-01-01 00:00:00.000000395,230.815228032939
1970-01-01 00:00:00.000000396,-147.864
1970-01-01 00:00:00.000000397,129.108948662212
1970-01-01 00:00:00.000000398,0.170356629868895
1970-01-01 00:00:00.000000399,-21.1707277856212
1970-01-01 00:00:00.000000400,-287.062978546553
1970-01-01 00:00:00.000000401,-36.6283007099044
1970-01-01 00:00:00.000000402,168.848
1970-01-01 00:00:00.000000403,247.336670770854
1970-01-01 00:00:00.000000404,528.345575044259
1970-01-01 00:00:00.000000405,-157.265152002369
1970-01-01 00:00:00.000000406,-16.3551732766989
1970-01-01 00:00:00.000000407,-44.0624900349047
1970-01-01 00:00:00.000000408,-347.578
